instance_id,exit_status,steps,trace_tokens,billed_tokens,cost_usd,correct,tools_prompt
conan-0,Submitted,4,7079,7079,0.0,,search_fallback
astropy-43,Submitted,29,110970,110970,0.0,,search_fallback
astropy-47,Submitted,29,171026,171026,0.0,,search_fallback
astropy-46,Submitted,30,122336,122336,0.0,,search_fallback
conan-1,Submitted,7,18170,18170,0.0,,search_fallback
conan-4,Submitted,4,7362,7362,0.0,,search_fallback
conan-3,Submitted,33,258313,258313,0.0,,search_fallback
conan-2,Submitted,34,185382,185382,0.0,,search_fallback
conan-6,Submitted,37,222874,222874,0.0,,search_fallback
conan-7,Submitted,5,13293,13293,0.0,,search_fallback
conan-10,Submitted,6,11016,11016,0.0,,search_fallback
conan-9,Submitted,13,32989,32989,0.0,,search_fallback
conan-11,Submitted,9,17852,17852,0.0,,search_fallback
conan-8,Submitted,42,235990,235990,0.0,,search_fallback
conan-12,Submitted,5,12510,12510,0.0,,search_fallback
conan-14,Submitted,5,7894,7894,0.0,,search_fallback
conan-16,Submitted,4,5752,5752,0.0,,search_fallback
conan-5,Submitted,69,723580,723580,0.0,,search_fallback
conan-17,Submitted,20,42793,42793,0.0,,search_fallback
conan-19,Submitted,25,82166,82166,0.0,,search_fallback
conan-15,Submitted,47,355610,355610,0.0,,search_fallback
conan-21,Submitted,4,5126,5126,0.0,,search_fallback
conan-22,Submitted,15,44205,44205,0.0,,search_fallback
conan-13,Submitted,59,780875,780875,0.0,,search_fallback
conan-20,Submitted,34,155797,155797,0.0,,search_fallback
conan-24,Submitted,20,79553,79553,0.0,,search_fallback
conan-18,Submitted,57,813713,813713,0.0,,search_fallback
conan-27,Submitted,14,35222,35222,0.0,,search_fallback
conan-25,Submitted,45,248879,248879,0.0,,search_fallback
conan-23,Submitted,60,562094,562094,0.0,,search_fallback
conan-30,Submitted,12,27949,27949,0.0,,search_fallback
conan-26,Submitted,80,837289,837289,0.0,,search_fallback
conan-32,Submitted,4,5479,5479,0.0,,search_fallback
conan-29,Submitted,53,508101,508101,0.0,,search_fallback
conan-28,Submitted,70,600766,600766,0.0,,search_fallback
conan-31,Submitted,34,141287,141287,0.0,,search_fallback
conan-33,Submitted,20,128853,128853,0.0,,search_fallback
conan-34,Submitted,12,24114,24114,0.0,,search_fallback
conan-36,Submitted,22,104418,104418,0.0,,search_fallback
conan-35,Submitted,33,196025,196025,0.0,,search_fallback
conan-38,Submitted,35,220920,220920,0.0,,search_fallback
conan-40,Submitted,4,9688,9688,0.0,,search_fallback
conan-37,Submitted,38,388748,388748,0.0,,search_fallback
conan-39,Submitted,62,458398,458398,0.0,,search_fallback
conan-41,Submitted,49,316195,316195,0.0,,search_fallback
conan-45,Submitted,3,3586,3586,0.0,,search_fallback
conan-42,Submitted,44,432868,432868,0.0,,search_fallback
conan-43,Submitted,20,152321,152321,0.0,,search_fallback
conan-47,Submitted,3,6187,6187,0.0,,search_fallback
conan-44,Submitted,68,544392,544392,0.0,,search_fallback
conan-46,Submitted,71,629054,629054,0.0,,search_fallback
django-1,Submitted,54,385697,385697,0.0,,search_fallback
django-0,Submitted,76,551290,551290,0.0,,search_fallback
django-2,Submitted,26,159873,159873,0.0,,search_fallback
django-5,Submitted,27,64406,64406,0.0,,search_fallback
django-3,Submitted,30,100428,100428,0.0,,search_fallback
django-6,Submitted,3,3917,3917,0.0,,search_fallback
django-4,Submitted,48,174298,174298,0.0,,search_fallback
django-7,Submitted,49,226247,226247,0.0,,search_fallback
django-10,Submitted,40,162849,162849,0.0,,search_fallback
django-8,Submitted,38,178285,178285,0.0,,search_fallback
django-12,Submitted,51,286464,286464,0.0,,search_fallback
django-11,Submitted,59,367310,367310,0.0,,search_fallback
django-13,Submitted,52,212898,212898,0.0,,search_fallback
django-15,Submitted,6,10744,10744,0.0,,search_fallback
django-14,Submitted,44,246509,246509,0.0,,search_fallback
django-16,Submitted,42,144045,144045,0.0,,search_fallback
django-9,Submitted,99,1340286,1340286,0.0,,search_fallback
django-18,Submitted,44,178294,178294,0.0,,search_fallback
django-20,Submitted,41,223611,223611,0.0,,search_fallback
django-17,Submitted,81,598934,598934,0.0,,search_fallback
django-19,Submitted,48,224540,224540,0.0,,search_fallback
django-21,Submitted,59,423760,423760,0.0,,search_fallback
django-23,Submitted,65,393340,393340,0.0,,search_fallback
django-25,Submitted,35,200996,200996,0.0,,search_fallback
django-22,Submitted,74,514229,514229,0.0,,search_fallback
django-24,Submitted,61,624862,624862,0.0,,search_fallback
django-28,Submitted,8,12361,12361,0.0,,search_fallback
django-26,Submitted,31,107743,107743,0.0,,search_fallback
django-27,Submitted,20,55336,55336,0.0,,search_fallback
django-29,Submitted,32,197320,197320,0.0,,search_fallback
django-33,Submitted,4,4821,4821,0.0,,search_fallback
django-31,Submitted,35,178934,178934,0.0,,search_fallback
django-30,Submitted,36,109891,109891,0.0,,search_fallback
django-32,Submitted,38,144720,144720,0.0,,search_fallback
django-36,Submitted,23,73826,73826,0.0,,search_fallback
django-35,Submitted,32,96026,96026,0.0,,search_fallback
django-34,Submitted,46,261991,261991,0.0,,search_fallback
django-37,Submitted,36,316127,316127,0.0,,search_fallback
django-39,Submitted,32,116470,116470,0.0,,search_fallback
django-42,Submitted,4,5733,5733,0.0,,search_fallback
django-38,Submitted,44,210938,210938,0.0,,search_fallback
django-40,Submitted,46,201045,201045,0.0,,search_fallback
django-45,Submitted,3,3669,3669,0.0,,search_fallback
django-44,Submitted,25,112828,112828,0.0,,search_fallback
django-41,Submitted,46,209543,209543,0.0,,search_fallback
django-43,Submitted,44,207436,207436,0.0,,search_fallback
flask-0,Submitted,6,24502,24502,0.0,,search_fallback
flask-1,Submitted,4,6744,6744,0.0,,search_fallback
flask-3,Submitted,3,4056,4056,0.0,,search_fallback
flask-4,Submitted,3,8657,8657,0.0,,search_fallback
flask-5,Submitted,4,5246,5246,0.0,,search_fallback
django-46,Submitted,33,156606,156606,0.0,,search_fallback
flask-7,Submitted,4,6863,6863,0.0,,search_fallback
flask-6,Submitted,3,4286,4286,0.0,,search_fallback
flask-2,Submitted,14,44121,44121,0.0,,search_fallback
flask-9,Submitted,6,9774,9774,0.0,,search_fallback
flask-8,Submitted,4,4708,4708,0.0,,search_fallback
flask-10,Submitted,4,12802,12802,0.0,,search_fallback
flask-13,Submitted,3,3647,3647,0.0,,search_fallback
flask-12,Submitted,5,5797,5797,0.0,,search_fallback
flask-11,Submitted,4,5815,5815,0.0,,search_fallback
flask-14,Submitted,7,9648,9648,0.0,,search_fallback
flask-15,Submitted,4,6421,6421,0.0,,search_fallback
flask-16,Submitted,4,7679,7679,0.0,,search_fallback
flask-19,Submitted,3,3995,3995,0.0,,search_fallback
flask-17,Submitted,3,4158,4158,0.0,,search_fallback
flask-18,Submitted,5,7475,7475,0.0,,search_fallback
flask-20,Submitted,4,4943,4943,0.0,,search_fallback
flask-22,Submitted,3,9084,9084,0.0,,search_fallback
flask-23,Submitted,6,14485,14485,0.0,,search_fallback
flask-24,Submitted,7,22224,22224,0.0,,search_fallback
flask-21,Submitted,14,38810,38810,0.0,,search_fallback
flask-26,Submitted,3,3877,3877,0.0,,search_fallback
django-47,Submitted,58,389753,389753,0.0,,search_fallback
flask-28,Submitted,3,3234,3234,0.0,,search_fallback
flask-25,Submitted,6,9097,9097,0.0,,search_fallback
flask-27,Submitted,10,28950,28950,0.0,,search_fallback
flask-31,Submitted,2,1833,1833,0.0,,search_fallback
flask-33,Submitted,3,8630,8630,0.0,,search_fallback
flask-32,Submitted,4,4217,4217,0.0,,search_fallback
flask-35,Submitted,2,1777,1777,0.0,,search_fallback
flask-34,Submitted,5,7140,7140,0.0,,search_fallback
flask-29,Submitted,15,32660,32660,0.0,,search_fallback
flask-30,Submitted,12,44169,44169,0.0,,search_fallback
flask-37,Submitted,3,8115,8115,0.0,,search_fallback
flask-38,Submitted,5,5885,5885,0.0,,search_fallback
flask-39,Submitted,4,10000,10000,0.0,,search_fallback
flask-41,Submitted,5,13130,13130,0.0,,search_fallback
flask-40,Submitted,4,6062,6062,0.0,,search_fallback
flask-36,Submitted,18,137922,137922,0.0,,search_fallback
flask-42,Submitted,12,31450,31450,0.0,,search_fallback
flask-43,Submitted,8,20392,20392,0.0,,search_fallback
flask-44,Submitted,11,23752,23752,0.0,,search_fallback
flask-45,Submitted,4,10462,10462,0.0,,search_fallback
flask-46,Submitted,9,14100,14100,0.0,,search_fallback
matplotlib-2,Submitted,4,8588,8588,0.0,,search_fallback
matplotlib-3,Submitted,6,8631,8631,0.0,,search_fallback
flask-47,Submitted,21,129611,129611,0.0,,search_fallback
matplotlib-4,Submitted,9,18481,18481,0.0,,search_fallback
matplotlib-6,Submitted,5,8148,8148,0.0,,search_fallback
matplotlib-0,Submitted,30,131423,138876,0.0,,search_fallback
matplotlib-7,Submitted,10,20689,20689,0.0,,search_fallback
matplotlib-8,Submitted,4,4978,4978,0.0,,search_fallback
matplotlib-9,Submitted,6,12572,12572,0.0,,search_fallback
matplotlib-11,Submitted,9,20208,20208,0.0,,search_fallback
matplotlib-10,Submitted,12,41798,41798,0.0,,search_fallback
matplotlib-1,Submitted,73,972118,972118,0.0,,search_fallback
matplotlib-14,Submitted,13,26376,26376,0.0,,search_fallback
matplotlib-13,Submitted,18,83497,83497,0.0,,search_fallback
matplotlib-15,Submitted,8,28092,28092,0.0,,search_fallback
matplotlib-16,Submitted,3,3872,3872,0.0,,search_fallback
matplotlib-18,Submitted,4,4906,4906,0.0,,search_fallback
matplotlib-12,Submitted,30,117072,117072,0.0,,search_fallback
matplotlib-19,Submitted,3,5613,5613,0.0,,search_fallback
matplotlib-20,Submitted,4,5487,5487,0.0,,search_fallback
matplotlib-17,Submitted,16,34778,34778,0.0,,search_fallback
matplotlib-22,Submitted,8,15497,15497,0.0,,search_fallback
matplotlib-21,Submitted,24,80605,80605,0.0,,search_fallback
matplotlib-23,Submitted,15,54089,54089,0.0,,search_fallback
matplotlib-25,Submitted,8,23853,23853,0.0,,search_fallback
matplotlib-24,Submitted,20,65738,65738,0.0,,search_fallback
matplotlib-28,Submitted,3,2704,2704,0.0,,search_fallback
matplotlib-29,Submitted,12,19100,19100,0.0,,search_fallback
matplotlib-27,Submitted,13,37210,37210,0.0,,search_fallback
matplotlib-31,Submitted,4,5817,5817,0.0,,search_fallback
matplotlib-32,Submitted,2,1880,1880,0.0,,search_fallback
matplotlib-30,Submitted,6,11862,11862,0.0,,search_fallback
matplotlib-33,Submitted,2,1769,1769,0.0,,search_fallback
matplotlib-34,Submitted,3,2652,2652,0.0,,search_fallback
matplotlib-35,Submitted,5,5742,5742,0.0,,search_fallback
matplotlib-36,Submitted,14,44791,44791,0.0,,search_fallback
matplotlib-37,Submitted,6,17147,17147,0.0,,search_fallback
matplotlib-38,Submitted,7,11207,11207,0.0,,search_fallback
matplotlib-39,Submitted,11,28062,28062,0.0,,search_fallback
matplotlib-41,Submitted,6,11303,11303,0.0,,search_fallback
matplotlib-40,Submitted,29,134472,134472,0.0,,search_fallback
matplotlib-26,Submitted,55,294669,294669,0.0,,search_fallback
matplotlib-43,Submitted,9,22360,22360,0.0,,search_fallback
matplotlib-44,Submitted,4,4896,4896,0.0,,search_fallback
matplotlib-46,Submitted,4,9583,9583,0.0,,search_fallback
matplotlib-45,Submitted,8,15789,15789,0.0,,search_fallback
matplotlib-47,Submitted,6,10259,10259,0.0,,search_fallback
pylint-1,Submitted,6,12288,12288,0.0,,search_fallback
pylint-0,Submitted,26,65069,65069,0.0,,search_fallback
pylint-3,Submitted,4,7731,7731,0.0,,search_fallback
pylint-2,Submitted,4,5711,5711,0.0,,search_fallback
pylint-5,Submitted,4,4333,4333,0.0,,search_fallback
pylint-6,Submitted,3,3965,3965,0.0,,search_fallback
pylint-7,Submitted,9,15493,15493,0.0,,search_fallback
pylint-4,Submitted,6,21463,21463,0.0,,search_fallback
pylint-8,Submitted,5,7786,7786,0.0,,search_fallback
pylint-10,Submitted,5,16980,16980,0.0,,search_fallback
pylint-11,Submitted,2,2381,2381,0.0,,search_fallback
pylint-9,Submitted,10,28165,28165,0.0,,search_fallback
pylint-12,Submitted,6,14883,14883,0.0,,search_fallback
matplotlib-42,Submitted,88,863293,863293,0.0,,search_fallback
pylint-13,Submitted,8,13918,13918,0.0,,search_fallback
pylint-14,Submitted,5,7426,7426,0.0,,search_fallback
pylint-15,Submitted,5,8829,8829,0.0,,search_fallback
matplotlib-5,Submitted,6,9798,11629,0.0,,search_fallback
pylint-19,Submitted,3,3908,3908,0.0,,search_fallback
pylint-17,Submitted,20,65183,65183,0.0,,search_fallback
pylint-16,Submitted,24,91967,91967,0.0,,search_fallback
pylint-21,Submitted,6,13191,13191,0.0,,search_fallback
pylint-20,Submitted,11,34755,34755,0.0,,search_fallback
pylint-18,Submitted,3,7818,7818,0.0,,search_fallback
pylint-22,Submitted,11,35809,35809,0.0,,search_fallback
pylint-24,Submitted,7,15393,15393,0.0,,search_fallback
pylint-26,Submitted,4,7140,7140,0.0,,search_fallback
pylint-23,Submitted,27,125469,125469,0.0,,search_fallback
pylint-27,Submitted,13,36957,36957,0.0,,search_fallback
pylint-25,Submitted,25,165222,165222,0.0,,search_fallback
pylint-28,Submitted,18,55296,55296,0.0,,search_fallback
pylint-29,Submitted,11,58193,58193,0.0,,search_fallback
pylint-30,Submitted,8,18070,18070,0.0,,search_fallback
pylint-34,Submitted,2,1613,1613,0.0,,search_fallback
pylint-35,Submitted,2,1880,1880,0.0,,search_fallback
pylint-33,Submitted,5,7905,7905,0.0,,search_fallback
pylint-32,Submitted,5,9599,9599,0.0,,search_fallback
pylint-36,Submitted,5,22482,22482,0.0,,search_fallback
pylint-37,Submitted,6,13569,13569,0.0,,search_fallback
pylint-38,Submitted,5,7826,7826,0.0,,search_fallback
pylint-39,Submitted,5,8740,8740,0.0,,search_fallback
pylint-41,Submitted,10,26152,26152,0.0,,search_fallback
pylint-42,Submitted,7,17514,17514,0.0,,search_fallback
pylint-31,Submitted,11,70352,70352,0.0,,search_fallback
pylint-45,Submitted,4,14787,14787,0.0,,search_fallback
pylint-40,Submitted,9,25358,25358,0.0,,search_fallback
pylint-43,Submitted,17,64264,64264,0.0,,search_fallback
pylint-46,Submitted,11,27998,27998,0.0,,search_fallback
pylint-44,Submitted,9,43377,43377,0.0,,search_fallback
pylint-47,Submitted,17,110799,110799,0.0,,search_fallback
pytest-0,Submitted,7,19085,19085,0.0,,search_fallback
pytest-2,Submitted,6,11752,11752,0.0,,search_fallback
pytest-3,Submitted,7,12716,12716,0.0,,search_fallback
pytest-5,Submitted,5,6243,6243,0.0,,search_fallback
pytest-7,Submitted,4,5068,5068,0.0,,search_fallback
pytest-6,Submitted,10,17862,17862,0.0,,search_fallback
pytest-8,Submitted,9,22995,22995,0.0,,search_fallback
pytest-9,Submitted,13,46613,46613,0.0,,search_fallback
pytest-1,Submitted,14,45165,45165,0.0,,search_fallback
pytest-11,Submitted,4,6375,6375,0.0,,search_fallback
pytest-4,Submitted,38,236613,236613,0.0,,search_fallback
pytest-10,Submitted,36,232249,232249,0.0,,search_fallback
pytest-13,Submitted,14,63866,63866,0.0,,search_fallback
pytest-12,Submitted,36,139085,139085,0.0,,search_fallback
pytest-15,Submitted,17,47735,47735,0.0,,search_fallback
pytest-16,Submitted,18,41382,41382,0.0,,search_fallback
pytest-18,Submitted,4,6274,6274,0.0,,search_fallback
pytest-20,Submitted,7,16593,16593,0.0,,search_fallback
pytest-14,Submitted,43,259645,259645,0.0,,search_fallback
pytest-19,Submitted,23,83469,83469,0.0,,search_fallback
pytest-21,Submitted,11,25377,25377,0.0,,search_fallback
pytest-24,Submitted,12,30316,30316,0.0,,search_fallback
pytest-23,Submitted,16,29209,29209,0.0,,search_fallback
pytest-22,Submitted,24,79215,79215,0.0,,search_fallback
pytest-17,Submitted,45,429581,429581,0.0,,search_fallback
pytest-28,Submitted,3,4304,4304,0.0,,search_fallback
pytest-25,Submitted,10,24432,24432,0.0,,search_fallback
pytest-30,Submitted,3,2739,2739,0.0,,search_fallback
pytest-26,Submitted,23,87399,87399,0.0,,search_fallback
pytest-29,Submitted,5,5518,5518,0.0,,search_fallback
pytest-32,Submitted,4,5371,5371,0.0,,search_fallback
pytest-33,Submitted,3,3167,3167,0.0,,search_fallback
pytest-31,Submitted,5,9502,9502,0.0,,search_fallback
pytest-34,Submitted,5,5600,5600,0.0,,search_fallback
pytest-35,Submitted,4,9617,9617,0.0,,search_fallback
pytest-37,Submitted,3,5092,5092,0.0,,search_fallback
pytest-27,Submitted,13,61194,61194,0.0,,search_fallback
pytest-38,Submitted,5,8405,8405,0.0,,search_fallback
pytest-40,Submitted,10,35574,35574,0.0,,search_fallback
pytest-41,Submitted,7,31400,31400,0.0,,search_fallback
pytest-42,Submitted,8,11432,11432,0.0,,search_fallback
pytest-43,Submitted,8,23658,23658,0.0,,search_fallback
pytest-44,Submitted,9,22930,22930,0.0,,search_fallback
pytest-45,Submitted,8,14787,14787,0.0,,search_fallback
pytest-46,Submitted,6,13308,13308,0.0,,search_fallback
pytest-39,Submitted,33,187892,187892,0.0,,search_fallback
pytest-47,Submitted,10,25306,25306,0.0,,search_fallback
pytest-36,Submitted,51,366037,366037,0.0,,search_fallback
reflex-2,Submitted,4,6636,6636,0.0,,search_fallback
reflex-0,Submitted,26,112258,112258,0.0,,search_fallback
reflex-3,Submitted,21,72300,72300,0.0,,search_fallback
reflex-6,Submitted,5,10180,10180,0.0,,search_fallback
reflex-5,Submitted,4,8165,8165,0.0,,search_fallback
reflex-7,Submitted,4,5280,5280,0.0,,search_fallback
reflex-1,Submitted,36,208597,208597,0.0,,search_fallback
reflex-9,Submitted,5,6667,6667,0.0,,search_fallback
reflex-11,Submitted,4,6553,6553,0.0,,search_fallback
reflex-8,Submitted,30,143789,143789,0.0,,search_fallback
reflex-4,Submitted,44,251983,251983,0.0,,search_fallback
reflex-14,Submitted,7,20964,20964,0.0,,search_fallback
reflex-12,Submitted,32,195775,195775,0.0,,search_fallback
reflex-10,Submitted,39,265015,265015,0.0,,search_fallback
reflex-13,Submitted,20,79232,79232,0.0,,search_fallback
reflex-18,Submitted,4,4812,4812,0.0,,search_fallback
reflex-15,Submitted,21,83223,83223,0.0,,search_fallback
reflex-17,Submitted,24,77111,77111,0.0,,search_fallback
reflex-19,Submitted,17,58697,58697,0.0,,search_fallback
reflex-22,Submitted,6,9288,9288,0.0,,search_fallback
reflex-20,Submitted,18,42993,42993,0.0,,search_fallback
reflex-21,Submitted,32,118978,118978,0.0,,search_fallback
reflex-16,Submitted,70,466521,466521,0.0,,search_fallback
reflex-23,Submitted,32,157706,157706,0.0,,search_fallback
reflex-24,Submitted,32,165152,165152,0.0,,search_fallback
reflex-25,Submitted,33,174599,174599,0.0,,search_fallback
reflex-27,Submitted,4,5383,5383,0.0,,search_fallback
reflex-28,Submitted,6,10080,10080,0.0,,search_fallback
reflex-26,Submitted,41,218820,218820,0.0,,search_fallback
reflex-30,Submitted,6,8937,8937,0.0,,search_fallback
reflex-33,Submitted,4,7330,7330,0.0,,search_fallback
reflex-34,Submitted,5,7446,7446,0.0,,search_fallback
reflex-29,Submitted,28,129229,129229,0.0,,search_fallback
reflex-31,Submitted,32,161863,161863,0.0,,search_fallback
reflex-37,Submitted,7,11945,11945,0.0,,search_fallback
reflex-35,Submitted,39,169386,169386,0.0,,search_fallback
reflex-32,Submitted,38,432102,432102,0.0,,search_fallback
reflex-40,Submitted,21,70807,70807,0.0,,search_fallback
reflex-41,Submitted,3,7502,7502,0.0,,search_fallback
reflex-42,Submitted,3,8784,8784,0.0,,search_fallback
reflex-38,Submitted,40,273757,273757,0.0,,search_fallback
reflex-36,Submitted,64,440909,440909,0.0,,search_fallback
reflex-43,Submitted,11,24300,24300,0.0,,search_fallback
reflex-46,Submitted,7,18479,18479,0.0,,search_fallback
reflex-39,Submitted,34,186225,186225,0.0,,search_fallback
reflex-47,Submitted,10,18706,18706,0.0,,search_fallback
requests-1,Submitted,3,8739,8739,0.0,,search_fallback
requests-2,Submitted,5,8444,8444,0.0,,search_fallback
requests-3,Submitted,3,3422,3422,0.0,,search_fallback
requests-4,Submitted,3,3200,3200,0.0,,search_fallback
requests-0,Submitted,18,53229,53229,0.0,,search_fallback
requests-6,Submitted,3,2912,2912,0.0,,search_fallback
requests-7,Submitted,3,2868,2868,0.0,,search_fallback
reflex-44,Submitted,31,117006,117006,0.0,,search_fallback
requests-5,Submitted,6,11487,11487,0.0,,search_fallback
requests-9,Submitted,4,9057,9057,0.0,,search_fallback
requests-8,Submitted,5,9597,9597,0.0,,search_fallback
requests-10,Submitted,5,10363,10363,0.0,,search_fallback
reflex-45,Submitted,53,313431,313431,0.0,,search_fallback
requests-12,Submitted,8,16269,16269,0.0,,search_fallback
requests-13,Submitted,5,8640,8640,0.0,,search_fallback
requests-14,Submitted,5,7092,7092,0.0,,search_fallback
requests-11,Submitted,9,25315,25315,0.0,,search_fallback
requests-15,Submitted,7,15856,15856,0.0,,search_fallback
requests-16,Submitted,7,15685,15685,0.0,,search_fallback
requests-17,Submitted,6,13305,13305,0.0,,search_fallback
requests-18,Submitted,5,6547,6547,0.0,,search_fallback
requests-21,Submitted,3,3444,3444,0.0,,search_fallback
requests-20,Submitted,4,7122,7122,0.0,,search_fallback
requests-22,Submitted,4,6393,6393,0.0,,search_fallback
requests-19,Submitted,10,21637,21637,0.0,,search_fallback
requests-24,Submitted,6,15522,15522,0.0,,search_fallback
requests-23,Submitted,7,18404,18404,0.0,,search_fallback
requests-28,Submitted,3,2714,2714,0.0,,search_fallback
requests-27,Submitted,5,8116,8116,0.0,,search_fallback
requests-26,Submitted,5,9794,9794,0.0,,search_fallback
requests-29,Submitted,4,5368,5368,0.0,,search_fallback
requests-25,Submitted,14,43421,43421,0.0,,search_fallback
requests-31,Submitted,3,4114,4114,0.0,,search_fallback
requests-32,Submitted,2,1818,1818,0.0,,search_fallback
requests-30,Submitted,5,5504,5504,0.0,,search_fallback
requests-34,Submitted,2,1722,1722,0.0,,search_fallback
requests-35,Submitted,2,1728,1728,0.0,,search_fallback
requests-33,Submitted,5,5601,5601,0.0,,search_fallback
requests-37,Submitted,6,8540,8540,0.0,,search_fallback
requests-38,Submitted,8,27356,27356,0.0,,search_fallback
requests-36,Submitted,3,5670,5670,0.0,,search_fallback
requests-40,Submitted,6,13789,13789,0.0,,search_fallback
requests-41,Submitted,5,14916,14916,0.0,,search_fallback
requests-39,Submitted,16,81544,81544,0.0,,search_fallback
requests-44,Submitted,5,6457,6457,0.0,,search_fallback
requests-43,Submitted,7,34682,34682,0.0,,search_fallback
requests-45,Submitted,6,22886,22886,0.0,,search_fallback
requests-42,Submitted,7,19002,19002,0.0,,search_fallback
requests-46,Submitted,5,20833,20833,0.0,,search_fallback
requests-47,Submitted,6,11709,11709,0.0,,search_fallback
scikit-learn-0,Submitted,9,17703,17703,0.0,,search_fallback
scikit-learn-3,Submitted,5,5575,5575,0.0,,search_fallback
scikit-learn-2,Submitted,3,4761,4761,0.0,,search_fallback
scikit-learn-4,Submitted,5,6995,6995,0.0,,search_fallback
scikit-learn-7,Submitted,4,5355,5355,0.0,,search_fallback
scikit-learn-8,Submitted,4,4973,4973,0.0,,search_fallback
scikit-learn-9,Submitted,13,61382,61382,0.0,,search_fallback
scikit-learn-10,Submitted,7,8231,8231,0.0,,search_fallback
scikit-learn-6,Submitted,39,270860,270860,0.0,,search_fallback
scikit-learn-11,Submitted,10,18248,18248,0.0,,search_fallback
scikit-learn-5,Submitted,30,164906,164906,0.0,,search_fallback
scikit-learn-12,Submitted,4,7482,7482,0.0,,search_fallback
scikit-learn-14,Submitted,5,7778,7778,0.0,,search_fallback
scikit-learn-16,Submitted,3,3902,3902,0.0,,search_fallback
scikit-learn-1,Submitted,53,369547,369547,0.0,,search_fallback
scikit-learn-17,Submitted,20,56736,56736,0.0,,search_fallback
scikit-learn-13,Submitted,39,186192,186192,0.0,,search_fallback
scikit-learn-15,Submitted,38,187093,187093,0.0,,search_fallback
scikit-learn-20,Submitted,6,14158,14158,0.0,,search_fallback
scikit-learn-22,Submitted,9,16382,16382,0.0,,search_fallback
scikit-learn-19,Submitted,25,88646,88646,0.0,,search_fallback
scikit-learn-23,Submitted,8,24747,24747,0.0,,search_fallback
scikit-learn-21,Submitted,19,90927,90927,0.0,,search_fallback
scikit-learn-25,Submitted,5,7927,7927,0.0,,search_fallback
scikit-learn-26,Submitted,6,15614,15614,0.0,,search_fallback
scikit-learn-24,Submitted,17,42022,42022,0.0,,search_fallback
scikit-learn-27,Submitted,3,3065,3065,0.0,,search_fallback
scikit-learn-29,Submitted,4,3679,3679,0.0,,search_fallback
scikit-learn-28,Submitted,6,11239,11239,0.0,,search_fallback
scikit-learn-18,Submitted,66,470114,470114,0.0,,search_fallback
scikit-learn-33,Submitted,1,891,891,0.0,,search_fallback
scikit-learn-34,Submitted,3,3513,3513,0.0,,search_fallback
scikit-learn-32,Submitted,11,35040,35040,0.0,,search_fallback
