instance_id,exit_status,steps,trace_tokens,billed_tokens,cost_usd,correct,tools_prompt
flask-10,Submitted,4,9436,9436,0.0,,neutral
django-47,LimitsExceeded,30,160329,160329,0.0,,neutral
flask-13,Submitted,4,7764,7764,0.0,,neutral
flask-14,Submitted,2,1723,1723,0.0,,neutral
flask-11,Submitted,9,20414,20414,0.0,,neutral
flask-12,Submitted,9,12143,12143,0.0,,neutral
flask-15,Submitted,3,3230,3230,0.0,,neutral
flask-17,Submitted,4,7903,7903,0.0,,neutral
flask-18,Submitted,3,4076,4076,0.0,,neutral
flask-16,Submitted,7,11996,11996,0.0,,neutral
flask-19,Submitted,14,49185,49185,0.0,,neutral
flask-21,Submitted,9,29229,29229,0.0,,neutral
flask-20,Submitted,12,35895,35895,0.0,,neutral
flask-22,Submitted,12,53900,53900,0.0,,neutral
flask-25,Submitted,5,11042,11042,0.0,,neutral
flask-26,Submitted,4,8307,8307,0.0,,neutral
flask-23,Submitted,9,21975,21975,0.0,,neutral
flask-28,Submitted,3,4104,4104,0.0,,neutral
flask-24,Submitted,8,17945,17945,0.0,,neutral
flask-29,Submitted,3,4128,4128,0.0,,neutral
flask-31,Submitted,3,6187,6187,0.0,,neutral
flask-30,Submitted,3,5502,5502,0.0,,neutral
flask-32,Submitted,3,3965,3965,0.0,,neutral
flask-33,Submitted,3,4348,4348,0.0,,neutral
flask-35,Submitted,3,4944,4944,0.0,,neutral
flask-34,Submitted,6,9798,9798,0.0,,neutral
flask-27,Submitted,11,38510,38510,0.0,,neutral
flask-37,Submitted,3,4645,4645,0.0,,neutral
flask-39,Submitted,4,11047,11047,0.0,,neutral
flask-40,Submitted,4,8713,8713,0.0,,neutral
flask-41,Submitted,3,5103,5103,0.0,,neutral
flask-38,Submitted,8,22893,22893,0.0,,neutral
flask-42,Submitted,4,7549,7549,0.0,,neutral
flask-36,Submitted,15,67470,67470,0.0,,neutral
flask-43,Submitted,3,5494,5494,0.0,,neutral
flask-44,Submitted,4,6336,6336,0.0,,neutral
flask-45,Submitted,4,11297,11297,0.0,,neutral
flask-46,Submitted,5,13128,13128,0.0,,neutral
matplotlib-2,Submitted,4,6613,6613,0.0,,neutral
matplotlib-0,Submitted,13,36042,36042,0.0,,neutral
matplotlib-3,Submitted,11,18329,18329,0.0,,neutral
matplotlib-4,Submitted,10,32573,32573,0.0,,neutral
flask-47,LimitsExceeded,30,138052,138052,0.0,,neutral
matplotlib-6,Submitted,3,6584,6584,0.0,,neutral
matplotlib-7,Submitted,4,11030,11030,0.0,,neutral
matplotlib-8,Submitted,4,7983,7983,0.0,,neutral
matplotlib-9,Submitted,3,5048,5048,0.0,,neutral
matplotlib-1,LimitsExceeded,30,208299,208299,0.0,,neutral
matplotlib-11,Submitted,3,6017,6017,0.0,,neutral
matplotlib-10,Submitted,5,7954,7954,0.0,,neutral
matplotlib-14,Submitted,2,2055,2055,0.0,,neutral
matplotlib-12,Submitted,6,10345,10345,0.0,,neutral
matplotlib-15,Submitted,3,4324,4324,0.0,,neutral
matplotlib-5,LimitsExceeded,30,308794,308794,0.0,,neutral
matplotlib-13,Submitted,9,29586,29586,0.0,,neutral
matplotlib-18,Submitted,3,3266,3266,0.0,,neutral
matplotlib-17,Submitted,5,7358,7358,0.0,,neutral
matplotlib-21,Submitted,3,4829,4829,0.0,,neutral
matplotlib-16,Submitted,13,55731,55731,0.0,,neutral
matplotlib-20,Submitted,7,21152,21152,0.0,,neutral
matplotlib-19,Submitted,13,75366,75366,0.0,,neutral
matplotlib-25,Submitted,4,13193,13193,0.0,,neutral
matplotlib-23,Submitted,8,22170,22170,0.0,,neutral
matplotlib-22,Submitted,8,17138,17138,0.0,,neutral
matplotlib-24,Submitted,4,13045,13045,0.0,,neutral
matplotlib-28,Submitted,3,6757,6757,0.0,,neutral
matplotlib-27,Submitted,3,4330,4330,0.0,,neutral
matplotlib-29,Submitted,3,4436,4436,0.0,,neutral
matplotlib-26,Submitted,3,5740,5740,0.0,,neutral
matplotlib-30,Submitted,3,6610,6610,0.0,,neutral
matplotlib-33,Submitted,3,4456,4456,0.0,,neutral
matplotlib-32,Submitted,3,4045,4045,0.0,,neutral
matplotlib-34,Submitted,3,6444,6444,0.0,,neutral
matplotlib-35,Submitted,3,4071,4071,0.0,,neutral
matplotlib-31,Submitted,5,18103,18103,0.0,,neutral
matplotlib-36,Submitted,3,7314,7314,0.0,,neutral
matplotlib-38,Submitted,3,3740,3740,0.0,,neutral
matplotlib-39,Submitted,3,4299,4299,0.0,,neutral
matplotlib-42,Submitted,3,5557,5557,0.0,,neutral
matplotlib-41,Submitted,4,13057,13057,0.0,,neutral
matplotlib-37,Submitted,9,34074,34074,0.0,,neutral
matplotlib-43,Submitted,4,11187,11187,0.0,,neutral
matplotlib-44,Submitted,4,11271,11271,0.0,,neutral
matplotlib-45,Submitted,5,19381,19381,0.0,,neutral
matplotlib-46,Submitted,3,3415,3415,0.0,,neutral
pylint-0,Submitted,3,4483,4483,0.0,,neutral
pylint-1,Submitted,3,4661,4661,0.0,,neutral
matplotlib-47,Submitted,6,20982,20982,0.0,,neutral
pylint-3,Submitted,3,4336,4336,0.0,,neutral
pylint-4,Submitted,3,5367,5367,0.0,,neutral
pylint-5,Submitted,3,4719,4719,0.0,,neutral
pylint-2,Submitted,7,16627,16627,0.0,,neutral
pylint-8,Submitted,3,4819,4819,0.0,,neutral
matplotlib-40,LimitsExceeded,30,220216,220216,0.0,,neutral
pylint-6,Submitted,9,18386,18386,0.0,,neutral
pylint-10,Submitted,3,4583,4583,0.0,,neutral
pylint-9,Submitted,3,5382,5382,0.0,,neutral
pylint-12,Submitted,4,4380,4380,0.0,,neutral
pylint-13,Submitted,5,7003,7003,0.0,,neutral
pylint-14,Submitted,5,8445,8445,0.0,,neutral
pylint-11,Submitted,11,67043,67043,0.0,,neutral
pylint-7,Submitted,14,42603,42603,0.0,,neutral
pylint-15,Submitted,10,11486,11486,0.0,,neutral
pylint-18,Submitted,5,6537,6537,0.0,,neutral
pylint-17,Submitted,5,5270,5270,0.0,,neutral
pylint-16,Submitted,9,37899,37899,0.0,,neutral
pylint-19,Submitted,4,4541,4541,0.0,,neutral
pylint-22,Submitted,3,6884,6884,0.0,,neutral
pylint-23,Submitted,9,22393,22393,0.0,,neutral
pylint-20,OSError,7,14138,14138,0.0,,neutral
pylint-21,OSError,10,31329,31329,0.0,,neutral
pylint-26,Submitted,3,10707,10707,0.0,,neutral
pylint-24,Submitted,7,43038,43038,0.0,,neutral
pylint-27,Submitted,5,15427,15427,0.0,,neutral
pylint-28,Submitted,5,13013,13013,0.0,,neutral
pylint-25,Submitted,7,31340,31340,0.0,,neutral
pylint-32,Submitted,3,4194,4194,0.0,,neutral
pylint-31,Submitted,4,7694,7694,0.0,,neutral
pylint-34,Submitted,4,9163,9163,0.0,,neutral
pylint-35,Submitted,2,2540,2540,0.0,,neutral
pylint-33,Submitted,8,25706,25706,0.0,,neutral
pylint-37,Submitted,4,6837,6837,0.0,,neutral
pylint-36,Submitted,5,9056,9056,0.0,,neutral
pylint-38,Submitted,3,5467,5467,0.0,,neutral
pylint-39,Submitted,3,5445,5445,0.0,,neutral
pylint-40,Submitted,3,5226,5226,0.0,,neutral
pylint-41,Submitted,3,4455,4455,0.0,,neutral
pylint-42,Submitted,3,4704,4704,0.0,,neutral
pylint-43,Submitted,3,4628,4628,0.0,,neutral
pylint-45,Submitted,3,4626,4626,0.0,,neutral
pylint-46,Submitted,4,9659,9659,0.0,,neutral
pylint-44,Submitted,12,53863,53863,0.0,,neutral
pylint-47,Submitted,8,15895,15895,0.0,,neutral
pytest-0,OSError,9,29674,29674,0.0,,neutral
pytest-2,Submitted,3,5229,5229,0.0,,neutral
pytest-1,Submitted,7,18966,18966,0.0,,neutral
pytest-3,Submitted,5,9951,9951,0.0,,neutral
pytest-5,Submitted,6,14124,14124,0.0,,neutral
pytest-4,Submitted,11,39954,39954,0.0,,neutral
pytest-6,Submitted,8,23219,23219,0.0,,neutral
pytest-7,Submitted,9,40014,40014,0.0,,neutral
pytest-8,Submitted,8,16079,16079,0.0,,neutral
pytest-9,Submitted,5,13675,13675,0.0,,neutral
pytest-11,Submitted,4,12052,12052,0.0,,neutral
pytest-12,Submitted,8,31072,31072,0.0,,neutral
pytest-10,LimitsExceeded,30,257095,257095,0.0,,neutral
pytest-13,Submitted,21,113544,113544,0.0,,neutral
pytest-14,Submitted,6,8039,8039,0.0,,neutral
pytest-15,Submitted,9,19746,19746,0.0,,neutral
pytest-16,Submitted,6,7300,7300,0.0,,neutral
pytest-18,Submitted,8,33312,33312,0.0,,neutral
pytest-17,Submitted,12,70071,70071,0.0,,neutral
pytest-19,OSError,9,19526,19526,0.0,,neutral
pytest-20,Submitted,7,12290,12290,0.0,,neutral
pytest-22,Submitted,4,5904,5904,0.0,,neutral
pytest-23,Submitted,6,8716,8716,0.0,,neutral
pytest-24,Submitted,4,15552,15552,0.0,,neutral
pytest-21,Submitted,18,110751,110751,0.0,,neutral
pytest-26,Submitted,3,6004,6004,0.0,,neutral
pylint-29,Submitted,3,4303,5921,0.0,,neutral
pylint-30,Submitted,3,5201,5771,0.0,,neutral
pytest-29,Submitted,4,8095,8095,0.0,,neutral
pytest-25,Submitted,9,50427,50427,0.0,,neutral
pytest-27,Submitted,8,16221,16221,0.0,,neutral
pytest-30,Submitted,4,9628,9628,0.0,,neutral
pytest-32,Submitted,3,4751,4751,0.0,,neutral
pytest-33,Submitted,6,8072,8072,0.0,,neutral
pytest-28,Submitted,13,61933,61933,0.0,,neutral
pytest-34,Submitted,5,9485,9485,0.0,,neutral
pytest-31,Submitted,9,38635,38635,0.0,,neutral
pytest-37,Submitted,6,9979,9979,0.0,,neutral
pytest-35,Submitted,14,53242,53242,0.0,,neutral
pytest-38,OSError,9,32246,32246,0.0,,neutral
pytest-39,Submitted,10,32918,32918,0.0,,neutral
pytest-40,Submitted,4,10724,10724,0.0,,neutral
pytest-43,Submitted,3,6457,6457,0.0,,neutral
pytest-44,Submitted,3,4165,4165,0.0,,neutral
pytest-41,Submitted,14,27020,27020,0.0,,neutral
pytest-45,Submitted,5,13781,13781,0.0,,neutral
pytest-36,LimitsExceeded,30,218012,218012,0.0,,neutral
pytest-46,Submitted,6,9685,9685,0.0,,neutral
pytest-47,Submitted,8,42619,42619,0.0,,neutral
reflex-0,Submitted,10,50277,50277,0.0,,neutral
pytest-42,LimitsExceeded,30,315673,315673,0.0,,neutral
reflex-1,OSError,15,114902,114902,0.0,,neutral
reflex-4,Submitted,5,10508,10508,0.0,,neutral
reflex-3,Submitted,10,18576,18576,0.0,,neutral
reflex-6,Submitted,5,8308,8308,0.0,,neutral
reflex-8,Submitted,6,16032,16032,0.0,,neutral
reflex-7,Submitted,8,19501,19501,0.0,,neutral
reflex-5,Submitted,14,48839,48839,0.0,,neutral
reflex-9,Submitted,3,5857,5857,0.0,,neutral
reflex-10,Submitted,4,6142,6142,0.0,,neutral
reflex-11,Submitted,6,12738,12738,0.0,,neutral
reflex-2,LimitsExceeded,30,185468,185468,0.0,,neutral
reflex-14,Submitted,3,4659,4659,0.0,,neutral
reflex-12,Submitted,11,29576,29576,0.0,,neutral
reflex-16,Submitted,4,8348,8348,0.0,,neutral
reflex-17,Submitted,5,5616,5616,0.0,,neutral
reflex-13,Submitted,17,34097,34097,0.0,,neutral
reflex-20,Submitted,3,5963,5963,0.0,,neutral
reflex-15,Submitted,14,34443,34443,0.0,,neutral
reflex-18,Submitted,9,16877,16877,0.0,,neutral
reflex-19,Submitted,13,35996,35996,0.0,,neutral
reflex-22,Submitted,5,9111,9111,0.0,,neutral
reflex-23,Submitted,13,29265,29265,0.0,,neutral
reflex-25,Submitted,13,57848,57848,0.0,,neutral
reflex-26,Submitted,7,6470,6470,0.0,,neutral
reflex-24,Submitted,16,76071,76071,0.0,,neutral
reflex-27,Submitted,6,10460,10460,0.0,,neutral
reflex-28,Submitted,8,15305,15305,0.0,,neutral
reflex-30,Submitted,8,22184,22184,0.0,,neutral
reflex-31,Submitted,14,84194,84194,0.0,,neutral
reflex-32,Submitted,14,38249,38249,0.0,,neutral
reflex-29,ContextWindowExceededError,28,353267,384822,0.0,,neutral
reflex-34,Submitted,14,19161,19161,0.0,,neutral
reflex-36,Submitted,9,15573,15573,0.0,,neutral
reflex-33,LimitsExceeded,30,180954,180954,0.0,,neutral
reflex-37,Submitted,4,6550,6550,0.0,,neutral
reflex-35,LimitsExceeded,30,395964,395964,0.0,,neutral
reflex-38,Submitted,22,124335,124335,0.0,,neutral
reflex-40,Submitted,8,30467,30467,0.0,,neutral
reflex-39,LimitsExceeded,30,224747,224747,0.0,,neutral
reflex-42,Submitted,7,18100,18100,0.0,,neutral
reflex-41,Submitted,11,23302,23302,0.0,,neutral
reflex-44,Submitted,6,10505,10505,0.0,,neutral
reflex-43,Submitted,10,23057,23057,0.0,,neutral
reflex-47,Submitted,3,4348,4348,0.0,,neutral
requests-0,Submitted,3,4203,4203,0.0,,neutral
reflex-45,Submitted,9,16215,16215,0.0,,neutral
reflex-21,LimitsExceeded,30,328746,328746,0.0,,neutral
reflex-46,Submitted,9,20572,20572,0.0,,neutral
requests-2,Submitted,3,6583,6583,0.0,,neutral
requests-1,Submitted,3,6204,6204,0.0,,neutral
requests-3,Submitted,3,4879,4879,0.0,,neutral
requests-5,Submitted,3,6291,6291,0.0,,neutral
requests-6,Submitted,4,6097,6097,0.0,,neutral
requests-7,Submitted,5,15523,15523,0.0,,neutral
requests-8,Submitted,4,8339,8339,0.0,,neutral
requests-11,Submitted,3,4281,4281,0.0,,neutral
requests-12,Submitted,4,5777,5777,0.0,,neutral
requests-9,OSError,11,44277,44277,0.0,,neutral
requests-13,Submitted,5,6550,6550,0.0,,neutral
requests-15,Submitted,4,6993,6993,0.0,,neutral
requests-14,Submitted,9,10930,10930,0.0,,neutral
requests-10,Submitted,17,63656,63656,0.0,,neutral
requests-16,Submitted,3,6216,6216,0.0,,neutral
requests-17,Submitted,4,6474,6474,0.0,,neutral
requests-19,Submitted,4,9612,9612,0.0,,neutral
requests-18,Submitted,6,5335,5335,0.0,,neutral
requests-20,Submitted,4,6070,6070,0.0,,neutral
requests-21,Submitted,5,8107,8107,0.0,,neutral
requests-22,Submitted,6,12893,12893,0.0,,neutral
requests-23,Submitted,6,10159,10159,0.0,,neutral
requests-25,Submitted,3,4363,4363,0.0,,neutral
requests-26,Submitted,4,9670,9670,0.0,,neutral
requests-28,Submitted,3,5784,5784,0.0,,neutral
requests-24,Submitted,12,26458,26458,0.0,,neutral
requests-29,Submitted,6,15622,15622,0.0,,neutral
requests-30,Submitted,3,6103,6103,0.0,,neutral
requests-31,Submitted,3,3977,3977,0.0,,neutral
requests-27,Submitted,16,39741,39741,0.0,,neutral
requests-33,Submitted,4,4393,4393,0.0,,neutral
requests-35,Submitted,3,6062,6062,0.0,,neutral
requests-34,Submitted,6,9896,9896,0.0,,neutral
requests-32,Submitted,11,22322,22322,0.0,,neutral
requests-37,Submitted,3,4545,4545,0.0,,neutral
requests-36,Submitted,4,5607,5607,0.0,,neutral
requests-38,Submitted,3,5705,5705,0.0,,neutral
requests-40,Submitted,3,6165,6165,0.0,,neutral
requests-39,Submitted,4,7696,7696,0.0,,neutral
requests-41,Submitted,4,11543,11543,0.0,,neutral
requests-42,Submitted,3,6511,6511,0.0,,neutral
requests-43,Submitted,5,7840,7840,0.0,,neutral
requests-44,Submitted,3,4509,4509,0.0,,neutral
requests-45,Submitted,5,15167,15167,0.0,,neutral
requests-46,Submitted,3,4521,4521,0.0,,neutral
requests-47,Submitted,4,8364,8364,0.0,,neutral
scikit-learn-2,Submitted,5,20999,20999,0.0,,neutral
scikit-learn-0,Submitted,14,49688,49688,0.0,,neutral
scikit-learn-4,Submitted,6,10774,10774,0.0,,neutral
scikit-learn-3,LimitsExceeded,30,111829,111829,0.0,,neutral
scikit-learn-1,LimitsExceeded,30,136903,136903,0.0,,neutral
scikit-learn-7,Submitted,5,17914,17914,0.0,,neutral
scikit-learn-6,Submitted,11,28002,28002,0.0,,neutral
scikit-learn-5,Submitted,24,130989,130989,0.0,,neutral
scikit-learn-8,Submitted,4,10284,10284,0.0,,neutral
scikit-learn-11,Submitted,4,5286,5286,0.0,,neutral
scikit-learn-10,Submitted,7,6731,6731,0.0,,neutral
scikit-learn-9,OSError,11,39667,39667,0.0,,neutral
scikit-learn-14,Submitted,4,4405,4405,0.0,,neutral
scikit-learn-13,Submitted,11,13783,13783,0.0,,neutral
scikit-learn-12,Submitted,13,43181,43181,0.0,,neutral
scikit-learn-15,Submitted,4,8472,8472,0.0,,neutral
scikit-learn-16,Submitted,5,5651,5651,0.0,,neutral
scikit-learn-17,Submitted,5,4849,4849,0.0,,neutral
scikit-learn-18,Submitted,11,12857,12857,0.0,,neutral
scikit-learn-20,Submitted,10,16254,16254,0.0,,neutral
scikit-learn-19,Submitted,19,50571,50571,0.0,,neutral
scikit-learn-22,Submitted,3,4461,4461,0.0,,neutral
scikit-learn-23,Submitted,4,9606,9606,0.0,,neutral
scikit-learn-25,Submitted,3,4792,4792,0.0,,neutral
scikit-learn-21,OSError,13,30409,30409,0.0,,neutral
scikit-learn-26,Submitted,3,4561,4561,0.0,,neutral
scikit-learn-27,Submitted,6,19645,19645,0.0,,neutral
scikit-learn-28,Submitted,5,10003,10003,0.0,,neutral
scikit-learn-29,Submitted,10,35924,35924,0.0,,neutral
scikit-learn-24,LimitsExceeded,30,145524,145524,0.0,,neutral
scikit-learn-30,Submitted,16,37283,37283,0.0,,neutral
scikit-learn-32,Submitted,11,21785,21785,0.0,,neutral
scikit-learn-33,Submitted,3,4225,4225,0.0,,neutral
scikit-learn-34,Submitted,3,4582,4582,0.0,,neutral
scikit-learn-35,Submitted,4,4074,4074,0.0,,neutral
scikit-learn-36,Submitted,3,6037,6037,0.0,,neutral
scikit-learn-38,Submitted,7,27334,27334,0.0,,neutral
scikit-learn-31,Submitted,26,92936,92936,0.0,,neutral
scikit-learn-37,Submitted,11,35065,35065,0.0,,neutral
scikit-learn-40,Submitted,4,6525,6525,0.0,,neutral
scikit-learn-41,Submitted,7,12591,12591,0.0,,neutral
scikit-learn-39,Submitted,9,32575,32575,0.0,,neutral
scikit-learn-44,Submitted,9,22692,22692,0.0,,neutral
scikit-learn-45,Submitted,3,6128,6128,0.0,,neutral
scikit-learn-42,LimitsExceeded,30,109733,109733,0.0,,neutral
scikit-learn-46,Submitted,3,3633,3633,0.0,,neutral
scikit-learn-47,Submitted,7,25852,25852,0.0,,neutral
sphinx-0,Submitted,6,10236,10236,0.0,,neutral
scikit-learn-43,LimitsExceeded,30,104402,104402,0.0,,neutral
sphinx-2,Submitted,7,12174,12174,0.0,,neutral
sphinx-1,Submitted,8,22952,22952,0.0,,neutral
sphinx-4,Submitted,7,8225,8225,0.0,,neutral
sphinx-3,Submitted,7,10783,10783,0.0,,neutral
sphinx-5,Submitted,9,27367,27367,0.0,,neutral
sphinx-7,Submitted,6,10809,10809,0.0,,neutral
sphinx-6,Submitted,7,16917,16917,0.0,,neutral
sphinx-9,Submitted,4,6926,6926,0.0,,neutral
sphinx-8,Submitted,6,10839,10839,0.0,,neutral
