instance_id,exit_status,steps,trace_tokens,billed_tokens,cost_usd,correct
conan-14,Submitted,74,412735,412735,0.0,
conan-13,Submitted,66,350248,350248,0.0,
conan-17,Submitted,59,268931,268931,0.0,
conan-19,Submitted,30,79716,79716,0.0,
conan-21,Submitted,22,45632,45632,0.0,
conan-20,Submitted,36,112783,112783,0.0,
conan-18,Submitted,82,538687,538687,0.0,
conan-24,Submitted,41,134260,134260,0.0,
conan-23,Submitted,44,158065,158065,0.0,
conan-22,Submitted,55,249245,249245,0.0,
conan-26,Submitted,9,11460,11460,0.0,
conan-28,Submitted,17,28456,28456,0.0,
conan-27,Submitted,16,29612,29612,0.0,
conan-25,Submitted,88,577718,577718,0.0,
conan-31,Submitted,6,9054,9054,0.0,
conan-29,Submitted,63,305119,305119,0.0,
conan-32,Submitted,39,126307,126307,0.0,
conan-33,Submitted,31,81554,81554,0.0,
conan-30,Submitted,93,640813,640813,0.0,
conan-36,Submitted,30,91132,91132,0.0,
conan-35,Submitted,93,642168,642168,0.0,
conan-34,LimitsExceeded,120,1046981,1046981,0.0,
conan-38,Submitted,45,151433,151433,0.0,
conan-37,Submitted,70,367379,367379,0.0,
conan-40,Submitted,16,29525,29525,0.0,
conan-39,Submitted,17,29177,29177,0.0,
conan-41,Submitted,26,56080,56080,0.0,
conan-43,Submitted,19,37064,37064,0.0,
conan-42,Submitted,32,121340,121340,0.0,
conan-44,Submitted,31,78507,78507,0.0,
django-0,Submitted,7,6955,6955,0.0,
conan-45,Submitted,23,48566,48566,0.0,
conan-47,Submitted,27,62800,62800,0.0,
django-1,Submitted,5,5915,5915,0.0,
conan-46,Submitted,19,40311,40311,0.0,
django-3,Submitted,1,2072,2072,0.0,
django-2,Submitted,15,25883,25883,0.0,
django-6,Submitted,4,4731,4731,0.0,
django-4,Submitted,25,58457,58457,0.0,
django-5,Submitted,17,28639,28639,0.0,
django-10,Submitted,1,1106,1106,0.0,
django-7,Submitted,6,5712,5712,0.0,
django-11,Submitted,7,7312,7312,0.0,
django-9,Submitted,14,18804,18804,0.0,
django-8,Submitted,3,4629,4629,0.0,
django-13,Submitted,8,9138,9138,0.0,
django-12,Submitted,15,27568,27568,0.0,
django-16,Submitted,16,25476,25476,0.0,
django-15,Submitted,18,37693,37693,0.0,
django-18,Submitted,7,7118,7118,0.0,
django-17,Submitted,9,11572,11572,0.0,
django-19,Submitted,3,2403,2403,0.0,
django-14,Submitted,53,219825,219825,0.0,
django-20,Submitted,12,15828,15828,0.0,
django-21,Submitted,20,38940,38940,0.0,
django-25,Submitted,9,10489,10489,0.0,
django-24,Submitted,22,45907,45907,0.0,
django-23,Submitted,12,17815,17815,0.0,
django-22,Submitted,15,29681,29681,0.0,
django-29,Submitted,2,1284,1284,0.0,
django-26,Submitted,8,10135,10135,0.0,
django-28,Submitted,6,7057,7057,0.0,
django-27,Submitted,14,21181,21181,0.0,
django-31,Submitted,3,2266,2266,0.0,
django-30,Submitted,22,45574,45574,0.0,
django-34,Submitted,5,6489,6489,0.0,
django-33,Submitted,15,59656,59656,0.0,
django-32,Submitted,22,38575,38575,0.0,
django-36,Submitted,9,11326,11326,0.0,
django-35,Submitted,14,17014,17014,0.0,
django-37,Submitted,14,20625,20625,0.0,
django-39,Submitted,3,2606,2606,0.0,
django-41,Submitted,2,3199,3199,0.0,
django-38,Submitted,2,4187,4187,0.0,
django-42,Submitted,12,16335,16335,0.0,
django-40,Submitted,12,17954,17954,0.0,
django-43,Submitted,7,8053,8053,0.0,
django-44,Submitted,1,1864,1864,0.0,
django-46,Submitted,2,2173,2173,0.0,
django-45,Submitted,15,24098,24098,0.0,
flask-1,Submitted,10,14870,14870,0.0,
django-47,Submitted,1,2601,2601,0.0,
flask-3,Submitted,3,6859,6859,0.0,
flask-2,Submitted,6,6712,6712,0.0,
flask-4,Submitted,6,7691,7691,0.0,
flask-7,Submitted,9,13286,13286,0.0,
flask-6,Submitted,6,6324,6324,0.0,
flask-5,Submitted,10,16387,16387,0.0,
flask-0,Submitted,38,122557,122557,0.0,
flask-8,Submitted,3,3321,3321,0.0,
flask-10,Submitted,5,10433,10433,0.0,
flask-11,Submitted,1,846,846,0.0,
flask-9,Submitted,24,51415,51415,0.0,
flask-12,Submitted,10,12216,12216,0.0,
flask-13,Submitted,8,9410,9410,0.0,
flask-16,Submitted,12,20226,20226,0.0,
flask-14,Submitted,23,55927,55927,0.0,
flask-19,Submitted,6,5887,5887,0.0,
flask-20,Submitted,8,8989,8989,0.0,
flask-17,Submitted,31,84469,84469,0.0,
flask-18,Submitted,21,42408,42408,0.0,
flask-15,Submitted,53,270527,270527,0.0,
flask-22,Submitted,7,8164,8164,0.0,
flask-23,Submitted,3,3366,3366,0.0,
flask-26,Submitted,2,1399,1399,0.0,
flask-21,Submitted,27,62052,62052,0.0,
flask-25,Submitted,14,22419,22419,0.0,
flask-28,Submitted,10,13259,13259,0.0,
flask-29,Submitted,4,3241,3241,0.0,
flask-27,Submitted,14,22029,22029,0.0,
flask-30,Submitted,6,7780,7780,0.0,
flask-32,Submitted,2,1566,1566,0.0,
flask-31,Submitted,4,3769,3769,0.0,
flask-33,Submitted,4,8641,9049,0.0,
flask-35,Submitted,7,14854,14854,0.0,
flask-24,Submitted,27,92719,92719,0.0,
flask-36,Submitted,5,5428,5428,0.0,
flask-38,Submitted,6,6522,6522,0.0,
flask-37,Submitted,7,13605,13605,0.0,
flask-34,Submitted,40,126525,126525,0.0,
flask-41,Submitted,6,5718,5718,0.0,
flask-39,Submitted,9,12180,12180,0.0,
flask-43,Submitted,9,9527,9527,0.0,
flask-45,Submitted,5,4405,4405,0.0,
flask-42,Submitted,14,22622,22622,0.0,
flask-40,Submitted,13,21968,21968,0.0,
flask-44,Submitted,22,64829,64829,0.0,
flask-46,Submitted,16,25545,25545,0.0,
matplotlib-0,Submitted,3,3056,3056,0.0,
matplotlib-1,Submitted,9,10659,10659,0.0,
matplotlib-3,Submitted,15,28753,28753,0.0,
flask-47,Submitted,24,53932,53932,0.0,
matplotlib-4,Submitted,11,15922,15922,0.0,
matplotlib-2,Submitted,14,25623,25623,0.0,
matplotlib-5,Submitted,10,12959,12959,0.0,
matplotlib-6,Submitted,6,6117,6117,0.0,
matplotlib-7,Submitted,6,5392,5392,0.0,
matplotlib-8,Submitted,2,1676,1676,0.0,
matplotlib-10,Submitted,2,1607,1607,0.0,
matplotlib-11,Submitted,7,7602,7602,0.0,
matplotlib-9,Submitted,10,13532,13532,0.0,
matplotlib-13,Submitted,7,7722,7722,0.0,
matplotlib-16,Submitted,6,6326,6326,0.0,
matplotlib-14,Submitted,8,10825,10825,0.0,
matplotlib-15,Submitted,6,7322,7322,0.0,
matplotlib-12,Submitted,10,18636,18636,0.0,
matplotlib-17,Submitted,11,15439,15439,0.0,
matplotlib-18,Submitted,5,10280,10280,0.0,
matplotlib-19,Submitted,17,32547,32547,0.0,
matplotlib-22,Submitted,3,3724,3724,0.0,
matplotlib-20,Submitted,6,8380,8380,0.0,
matplotlib-23,Submitted,11,15226,15226,0.0,
matplotlib-21,Submitted,11,17777,17777,0.0,
matplotlib-24,Submitted,9,12078,12078,0.0,
matplotlib-27,Submitted,16,65099,65099,0.0,
matplotlib-25,Submitted,16,27598,27598,0.0,
matplotlib-29,Submitted,1,898,898,0.0,
matplotlib-28,Submitted,7,6953,6953,0.0,
matplotlib-30,Submitted,3,2975,2975,0.0,
matplotlib-32,Submitted,1,880,880,0.0,
matplotlib-26,Submitted,7,11174,11174,0.0,
matplotlib-33,Submitted,3,2088,2088,0.0,
matplotlib-31,Submitted,7,7167,7167,0.0,
matplotlib-36,Submitted,1,908,908,0.0,
matplotlib-35,Submitted,3,2568,2568,0.0,
matplotlib-37,Submitted,4,3639,3639,0.0,
matplotlib-40,Submitted,1,1444,1444,0.0,
matplotlib-34,Submitted,5,6320,6320,0.0,
matplotlib-39,Submitted,8,9061,9061,0.0,
matplotlib-42,Submitted,2,1667,1667,0.0,
matplotlib-38,Submitted,4,5970,5970,0.0,
matplotlib-41,Submitted,5,5780,5780,0.0,
matplotlib-45,Submitted,2,1992,1992,0.0,
matplotlib-43,Submitted,14,26154,26154,0.0,
matplotlib-44,Submitted,14,28457,28457,0.0,
pylint-1,Submitted,4,3450,3450,0.0,
matplotlib-46,Submitted,18,29207,29207,0.0,
pylint-0,Submitted,11,15936,15936,0.0,
matplotlib-47,Submitted,15,23874,23874,0.0,
pylint-2,Submitted,5,5294,5294,0.0,
pylint-3,Submitted,14,22998,22998,0.0,
pylint-5,Submitted,12,18787,18787,0.0,
pylint-4,Submitted,16,26828,26828,0.0,
pylint-6,Submitted,13,19533,19533,0.0,
pylint-7,Submitted,9,11040,11040,0.0,
pylint-10,Submitted,3,3077,3077,0.0,
pylint-8,Submitted,14,22016,22016,0.0,
pylint-9,Submitted,29,72204,72204,0.0,
pylint-11,Submitted,13,23591,23591,0.0,
pylint-13,Submitted,6,6124,6124,0.0,
pylint-14,Submitted,5,5379,5379,0.0,
pylint-16,Submitted,10,12641,12641,0.0,
pylint-18,Submitted,1,799,799,0.0,
pylint-12,Submitted,37,114144,114144,0.0,
pylint-17,Submitted,9,10945,10945,0.0,
pylint-20,Submitted,7,18819,18819,0.0,
pylint-19,Submitted,24,56313,56313,0.0,
pylint-22,Submitted,11,15438,15438,0.0,
pylint-21,Submitted,18,38281,38281,0.0,
pylint-24,Submitted,18,32505,32505,0.0,
pylint-15,Submitted,60,277846,277846,0.0,
pylint-23,Submitted,21,41152,41152,0.0,
pylint-27,Submitted,7,10106,10106,0.0,
pylint-25,Submitted,15,32447,32447,0.0,
pylint-28,Submitted,14,29801,29801,0.0,
pylint-29,Submitted,5,4997,4997,0.0,
pylint-31,Submitted,2,1424,1424,0.0,
pylint-32,Submitted,2,1899,1899,0.0,
pylint-26,Submitted,32,92034,92034,0.0,
pylint-33,Submitted,5,5729,5729,0.0,
pylint-34,Submitted,5,3635,3635,0.0,
pylint-35,Submitted,7,7283,7283,0.0,
pylint-38,Submitted,5,4611,4611,0.0,
pylint-37,Submitted,18,39843,39843,0.0,
pylint-36,Submitted,19,38463,38463,0.0,
pylint-30,Submitted,33,100173,100173,0.0,
pylint-39,Submitted,8,8979,8979,0.0,
pylint-42,Submitted,12,19475,19475,0.0,
pylint-44,Submitted,2,1732,1732,0.0,
pylint-40,Submitted,21,43061,43061,0.0,
pylint-46,Submitted,3,3084,3084,0.0,
pylint-43,Submitted,28,76742,76742,0.0,
pylint-41,Submitted,25,58430,58430,0.0,
pytest-0,Submitted,1,754,754,0.0,
pylint-45,Submitted,27,64176,64176,0.0,
pylint-47,Submitted,5,5692,5692,0.0,
pytest-2,Submitted,2,3097,3097,0.0,
pytest-3,Submitted,8,9101,9101,0.0,
pytest-4,Submitted,8,8226,8226,0.0,
pytest-7,Submitted,7,7725,7725,0.0,
pytest-6,Submitted,11,18981,18981,0.0,
pytest-5,Submitted,13,25761,25761,0.0,
pytest-9,Submitted,9,11382,11382,0.0,
pytest-10,Submitted,2,2302,2302,0.0,
pytest-1,Submitted,17,56656,56656,0.0,
pytest-8,Submitted,10,15944,15944,0.0,
pytest-12,Submitted,10,12995,12995,0.0,
pytest-14,Submitted,14,20575,20575,0.0,
pytest-13,Submitted,17,30248,30248,0.0,
pytest-15,Submitted,14,22298,22298,0.0,
pytest-16,Submitted,12,16507,16507,0.0,
pytest-11,Submitted,21,45845,45845,0.0,
pytest-18,Submitted,10,12816,12816,0.0,
pytest-19,Submitted,14,24767,24767,0.0,
pytest-20,Submitted,8,11506,11506,0.0,
pytest-21,Submitted,9,11636,11636,0.0,
pytest-23,Submitted,7,7798,7798,0.0,
pytest-17,Submitted,18,34472,34472,0.0,
pytest-24,Submitted,3,3609,3609,0.0,
pytest-27,Submitted,3,2557,2557,0.0,
pytest-26,Submitted,5,5889,5889,0.0,
pytest-25,Submitted,4,4394,4394,0.0,
pytest-28,Submitted,2,1599,1599,0.0,
pytest-30,Submitted,3,2853,2853,0.0,
pytest-22,Submitted,46,181766,181766,0.0,
pytest-32,Submitted,4,4663,4663,0.0,
pytest-34,Submitted,2,1207,1207,0.0,
pytest-31,Submitted,13,20329,20329,0.0,
pytest-35,Submitted,1,712,712,0.0,
pytest-33,Submitted,4,4655,4655,0.0,
pytest-36,Submitted,5,5112,5112,0.0,
pytest-37,Submitted,3,3238,3238,0.0,
pytest-38,Submitted,6,6758,6758,0.0,
pytest-40,Submitted,3,2719,2719,0.0,
pytest-29,Submitted,32,95301,95301,0.0,
pytest-43,Submitted,7,7708,7708,0.0,
pytest-41,Submitted,5,5964,5964,0.0,
pytest-39,Submitted,32,99267,99267,0.0,
pytest-42,Submitted,3,4940,4940,0.0,
pytest-44,Submitted,11,17461,17461,0.0,
pytest-45,Submitted,13,19470,19470,0.0,
reflex-1,Submitted,14,21102,21102,0.0,
pytest-47,Submitted,26,66262,66262,0.0,
reflex-0,Submitted,31,82857,82857,0.0,
pytest-46,Submitted,48,183959,183959,0.0,
reflex-4,Submitted,26,62166,62166,0.0,
reflex-2,Submitted,63,306758,306758,0.0,
reflex-3,Submitted,56,244006,244006,0.0,
reflex-5,Submitted,47,174426,174426,0.0,
reflex-6,Submitted,10,15426,15426,0.0,
reflex-9,Submitted,8,12503,12503,0.0,
reflex-10,Submitted,17,30009,30009,0.0,
reflex-11,Submitted,25,56745,56745,0.0,
reflex-7,Submitted,92,625319,625319,0.0,
reflex-13,Submitted,36,108454,108454,0.0,
reflex-8,Submitted,113,933202,933202,0.0,
reflex-15,Submitted,31,81912,81912,0.0,
reflex-12,LimitsExceeded,120,1043990,1043990,0.0,
reflex-16,Submitted,29,73507,73507,0.0,
reflex-18,Submitted,31,81915,81915,0.0,
reflex-14,Submitted,72,448641,448641,0.0,
reflex-19,Submitted,40,129760,129760,0.0,
reflex-20,Submitted,73,403225,403225,0.0,
reflex-17,Submitted,110,898107,898107,0.0,
reflex-21,Submitted,44,159535,159535,0.0,
reflex-22,Submitted,71,381715,381715,0.0,
reflex-23,Submitted,5,7303,7303,0.0,
reflex-27,Submitted,24,53011,53011,0.0,
reflex-24,Submitted,68,351143,351143,0.0,
reflex-28,Submitted,18,33074,33074,0.0,
reflex-25,Submitted,65,319273,319273,0.0,
reflex-31,Submitted,31,82133,82133,0.0,
reflex-26,LimitsExceeded,120,1045386,1045386,0.0,
reflex-30,Submitted,64,312123,312123,0.0,
reflex-32,Submitted,23,51533,51533,0.0,
reflex-33,Submitted,14,22755,22755,0.0,
reflex-29,Submitted,106,822921,822921,0.0,
reflex-36,Submitted,29,72249,72249,0.0,
reflex-37,Submitted,7,7832,7832,0.0,
reflex-34,Submitted,62,297473,297473,0.0,
reflex-38,Submitted,4,4992,4992,0.0,
reflex-35,Submitted,37,114311,114311,0.0,
reflex-41,Submitted,2,1565,1565,0.0,
reflex-43,Submitted,3,4844,4844,0.0,
reflex-42,Submitted,14,21379,21379,0.0,
reflex-39,Submitted,29,77916,77916,0.0,
reflex-40,Submitted,40,134823,134823,0.0,
reflex-44,Submitted,10,11730,11730,0.0,
reflex-45,Submitted,17,27418,27418,0.0,
reflex-46,Submitted,13,19169,19169,0.0,
requests-0,Submitted,13,17476,17476,0.0,
reflex-47,Submitted,14,22741,22741,0.0,
requests-1,Submitted,10,18739,18739,0.0,
requests-2,Submitted,12,15646,16053,0.0,
requests-3,Submitted,19,33961,33961,0.0,
requests-5,Submitted,16,38140,38140,0.0,
requests-7,Submitted,14,20877,20877,0.0,
requests-6,Submitted,25,64354,64354,0.0,
requests-8,Submitted,10,12600,12600,0.0,
requests-10,Submitted,2,2849,2849,0.0,
requests-9,Submitted,10,14347,14347,0.0,
requests-13,Submitted,10,12566,12566,0.0,
requests-4,Submitted,52,213412,213412,0.0,
requests-11,Submitted,26,61629,61629,0.0,
requests-16,Submitted,4,3233,3233,0.0,
requests-14,Submitted,10,13300,13300,0.0,
requests-12,Submitted,24,76388,76388,0.0,
requests-15,Submitted,15,24232,24232,0.0,
requests-18,Submitted,13,18877,18877,0.0,
requests-20,Submitted,18,31287,31287,0.0,
requests-17,Submitted,29,73716,73716,0.0,
requests-19,Submitted,29,75335,75335,0.0,
requests-21,Submitted,24,52889,52889,0.0,
requests-23,Submitted,12,16738,16738,0.0,
requests-22,Submitted,15,22824,22824,0.0,
requests-25,Submitted,7,7972,7972,0.0,
requests-28,Submitted,3,2430,2430,0.0,
requests-24,Submitted,31,87626,87626,0.0,
requests-26,Submitted,4,4598,4598,0.0,
requests-31,Submitted,9,10111,10111,0.0,
requests-30,Submitted,5,4761,4761,0.0,
requests-32,Submitted,1,621,621,0.0,
requests-29,Submitted,12,14510,14510,0.0,
requests-34,Submitted,1,597,597,0.0,
requests-35,Submitted,2,1339,1339,0.0,
requests-27,Submitted,13,22117,22117,0.0,
requests-33,Submitted,18,27620,27620,0.0,
requests-36,Submitted,19,34301,34301,0.0,
requests-37,Submitted,20,42494,42494,0.0,
requests-38,Submitted,6,7332,7332,0.0,
requests-40,Submitted,1,1824,1824,0.0,
requests-41,Submitted,2,1588,1588,0.0,
requests-42,Submitted,5,5025,5025,0.0,
requests-43,Submitted,4,4634,4634,0.0,
requests-45,Submitted,3,2878,2878,0.0,
requests-44,Submitted,16,25339,25339,0.0,
scikit-learn-0,Submitted,4,5248,5248,0.0,
requests-46,Submitted,11,15744,15744,0.0,
requests-47,Submitted,16,27177,27177,0.0,
requests-39,Submitted,25,58677,58677,0.0,
scikit-learn-1,Submitted,2,2176,2176,0.0,
scikit-learn-2,Submitted,4,3788,3788,0.0,
scikit-learn-3,Submitted,2,1566,1566,0.0,
scikit-learn-4,Submitted,5,5013,5013,0.0,
scikit-learn-5,Submitted,5,4560,4560,0.0,
scikit-learn-7,Submitted,3,3258,3258,0.0,
scikit-learn-10,Submitted,2,2025,2025,0.0,
scikit-learn-6,Submitted,26,59899,59899,0.0,
scikit-learn-8,Submitted,10,20436,20436,0.0,
scikit-learn-9,Submitted,17,34617,34617,0.0,
scikit-learn-12,Submitted,14,22668,22668,0.0,
scikit-learn-13,Submitted,12,17056,17056,0.0,
scikit-learn-11,Submitted,23,48203,48203,0.0,
scikit-learn-16,Submitted,10,12916,12916,0.0,
scikit-learn-17,Submitted,7,9745,9745,0.0,
scikit-learn-14,Submitted,15,26965,26965,0.0,
scikit-learn-15,Submitted,9,11586,11586,0.0,
scikit-learn-19,Submitted,9,14225,14225,0.0,
scikit-learn-20,Submitted,3,5066,5066,0.0,
scikit-learn-22,Submitted,2,2296,2718,0.0,
scikit-learn-18,Submitted,30,76776,76776,0.0,
scikit-learn-23,Submitted,4,3728,3728,0.0,
scikit-learn-24,Submitted,4,4793,4793,0.0,
scikit-learn-26,Submitted,3,3139,3139,0.0,
scikit-learn-27,Submitted,2,1353,1353,0.0,
scikit-learn-25,Submitted,2,3171,3171,0.0,
scikit-learn-30,Submitted,2,2177,2177,0.0,
scikit-learn-28,Submitted,3,4472,4472,0.0,
scikit-learn-31,Submitted,1,690,690,0.0,
scikit-learn-33,Submitted,1,638,638,0.0,
scikit-learn-21,Submitted,60,283794,283794,0.0,
scikit-learn-32,Submitted,3,3186,3186,0.0,
scikit-learn-35,Submitted,3,2088,2088,0.0,
scikit-learn-29,Submitted,17,33292,33292,0.0,
scikit-learn-34,Submitted,2,1961,1961,0.0,
scikit-learn-36,Submitted,4,4256,4256,0.0,
scikit-learn-39,Submitted,2,2400,2400,0.0,
scikit-learn-37,Submitted,4,4527,4527,0.0,
scikit-learn-41,Submitted,5,11658,11658,0.0,
scikit-learn-38,Submitted,6,7934,7934,0.0,
scikit-learn-42,Submitted,5,5876,5876,0.0,
scikit-learn-44,Submitted,3,3347,3347,0.0,
scikit-learn-40,Submitted,7,13715,13715,0.0,
scikit-learn-45,Submitted,8,10459,10459,0.0,
scikit-learn-43,Submitted,14,26282,26282,0.0,
scikit-learn-46,Submitted,6,8717,8717,0.0,
sphinx-0,Submitted,3,3377,3377,0.0,
sphinx-1,Submitted,13,18041,18041,0.0,
scikit-learn-47,Submitted,16,28215,28215,0.0,
sphinx-4,Submitted,2,3248,3248,0.0,
sphinx-3,Submitted,6,6605,6605,0.0,
sphinx-2,Submitted,7,8696,8696,0.0,
sphinx-6,Submitted,3,3675,3675,0.0,
sphinx-7,Submitted,8,8824,8824,0.0,
sphinx-5,Submitted,7,8473,8884,0.0,
sphinx-10,Submitted,4,4863,4863,0.0,
sphinx-11,Submitted,31,80904,80904,0.0,
sphinx-12,Submitted,20,39346,39346,0.0,
sphinx-8,Submitted,33,90088,90088,0.0,
sphinx-13,Submitted,7,7480,7480,0.0,
sphinx-14,Submitted,8,9333,9333,0.0,
sphinx-17,Submitted,8,8933,8933,0.0,
sphinx-9,Submitted,60,281256,281256,0.0,
sphinx-16,Submitted,23,56910,56910,0.0,
sphinx-18,Submitted,21,39815,39815,0.0,
sphinx-15,Submitted,29,85248,85248,0.0,
sphinx-20,Submitted,13,18075,18075,0.0,
sphinx-19,Submitted,10,13729,13729,0.0,
sphinx-23,Submitted,12,17498,17498,0.0,
sphinx-21,Submitted,35,100296,100296,0.0,
sphinx-24,Submitted,24,53141,53141,0.0,
sphinx-22,Submitted,20,41068,41068,0.0,
sphinx-26,Submitted,8,8855,8855,0.0,
sphinx-29,Submitted,6,5855,6262,0.0,
sphinx-28,Submitted,16,28453,28453,0.0,
sphinx-27,Submitted,1,3967,3967,0.0,
sphinx-30,Submitted,3,4785,4785,0.0,
sphinx-32,Submitted,2,2026,2026,0.0,
sphinx-31,Submitted,8,10388,10388,0.0,
sphinx-33,Submitted,9,18696,18696,0.0,
sphinx-35,Submitted,1,741,741,0.0,
sphinx-34,Submitted,9,10109,10109,0.0,
sphinx-36,Submitted,4,4551,4551,0.0,
sphinx-37,Submitted,6,7107,7107,0.0,
sphinx-38,Submitted,5,5988,5988,0.0,
sphinx-39,Submitted,8,9400,9400,0.0,
sphinx-41,Submitted,10,12947,12947,0.0,
sphinx-42,Submitted,16,27140,27140,0.0,
sphinx-43,Submitted,2,3168,3168,0.0,
sphinx-25,Submitted,49,349969,349969,0.0,
sphinx-40,Submitted,19,73687,73687,0.0,
sphinx-44,Submitted,10,13054,13054,0.0,
sqlfluff-0,Submitted,36,108812,108812,0.0,
sphinx-45,Submitted,43,150691,150691,0.0,
sphinx-46,Submitted,61,289036,289036,0.0,
sqlfluff-3,Submitted,2,1857,1857,0.0,
sphinx-47,Submitted,46,172019,172019,0.0,
sqlfluff-5,Submitted,7,7403,7403,0.0,
sqlfluff-1,Submitted,17,45190,45190,0.0,
sqlfluff-2,Submitted,21,46386,46386,0.0,
sqlfluff-4,Submitted,8,9703,9703,0.0,
sqlfluff-6,Submitted,10,13332,13332,0.0,
sqlfluff-7,Submitted,15,24320,24320,0.0,
sqlfluff-11,Submitted,9,11138,11138,0.0,
sqlfluff-10,Submitted,7,14502,14502,0.0,
sqlfluff-9,Submitted,7,11936,11936,0.0,
sqlfluff-13,Submitted,16,39510,39510,0.0,
sqlfluff-12,Submitted,11,22469,22469,0.0,
sqlfluff-14,Submitted,2,4284,4284,0.0,
sqlfluff-8,Submitted,17,36202,36202,0.0,
sqlfluff-16,Submitted,2,3187,3187,0.0,
sqlfluff-15,Submitted,19,36917,36917,0.0,
sqlfluff-19,Submitted,14,20949,20949,0.0,
sqlfluff-20,Submitted,5,6699,6699,0.0,
sqlfluff-18,Submitted,51,223510,223510,0.0,
sqlfluff-17,Submitted,55,235375,235375,0.0,
sqlfluff-22,Submitted,2,1855,1855,0.0,
sqlfluff-24,Submitted,9,11258,11258,0.0,
sqlfluff-23,Submitted,19,33930,33930,0.0,
sqlfluff-25,Submitted,3,4060,4060,0.0,
sqlfluff-28,Submitted,2,1309,1309,0.0,
sqlfluff-29,Submitted,2,1327,1327,0.0,
sqlfluff-30,Submitted,2,1508,1508,0.0,
sqlfluff-27,Submitted,11,15104,15104,0.0,
sqlfluff-32,Submitted,3,2580,2580,0.0,
sqlfluff-33,Submitted,4,3723,3723,0.0,
sqlfluff-34,Submitted,3,2264,2264,0.0,
sqlfluff-31,Submitted,25,49539,49539,0.0,
sqlfluff-21,Submitted,77,458042,458042,0.0,
sqlfluff-26,Submitted,33,94148,94148,0.0,
sqlfluff-35,Submitted,11,23916,23916,0.0,
sqlfluff-37,Submitted,11,14743,14743,0.0,
sqlfluff-36,Submitted,36,107287,107287,0.0,
sqlfluff-41,Submitted,4,3888,3888,0.0,
sqlfluff-40,Submitted,17,29249,29249,0.0,
sqlfluff-39,Submitted,19,36613,36613,0.0,
sqlfluff-42,Submitted,13,18802,18802,0.0,
sqlfluff-44,Submitted,21,41432,41432,0.0,
sqlfluff-43,Submitted,15,25387,25387,0.0,
sqlfluff-46,Submitted,14,23092,23092,0.0,
