instance_id,exit_status,steps,trace_tokens,billed_tokens,cost_usd,correct,tools_prompt
astropy-42,Submitted,24,94191,94191,0.0,,neutral
astropy-47,Submitted,30,216828,216828,0.0,,neutral
conan-4,Submitted,3,6253,6253,0.0,,neutral
conan-2,Submitted,30,148705,148705,0.0,,neutral
conan-6,Submitted,21,74767,74767,0.0,,neutral
conan-3,Submitted,30,316244,316244,0.0,,neutral
conan-5,LimitsExceeded,30,213932,213932,0.0,,neutral
conan-7,LimitsExceeded,30,206863,206863,0.0,,neutral
conan-8,Submitted,18,78614,78614,0.0,,neutral
conan-9,Submitted,9,33782,33782,0.0,,neutral
conan-12,Submitted,13,69862,69862,0.0,,neutral
conan-10,Submitted,10,55988,55988,0.0,,neutral
conan-11,Submitted,18,138134,138134,0.0,,neutral
conan-14,Submitted,5,11953,11953,0.0,,neutral
conan-16,Submitted,6,17104,17104,0.0,,neutral
conan-13,Submitted,27,279557,279557,0.0,,neutral
conan-17,Submitted,8,23892,23892,0.0,,neutral
conan-18,Submitted,8,35629,35629,0.0,,neutral
conan-15,LimitsExceeded,30,271648,271648,0.0,,neutral
conan-21,Submitted,4,9364,9364,0.0,,neutral
conan-20,Submitted,30,212126,212126,0.0,,neutral
conan-22,Submitted,13,60724,60724,0.0,,neutral
conan-19,Submitted,29,292911,292911,0.0,,neutral
conan-24,Submitted,4,12572,12572,0.0,,neutral
conan-25,Submitted,30,254048,254048,0.0,,neutral
conan-23,Submitted,26,210410,210410,0.0,,neutral
conan-27,Submitted,18,75059,75059,0.0,,neutral
conan-26,LimitsExceeded,30,390653,390653,0.0,,neutral
conan-28,LimitsExceeded,30,226790,226790,0.0,,neutral
conan-30,LimitsExceeded,30,193563,193563,0.0,,neutral
conan-32,Submitted,6,14262,14262,0.0,,neutral
conan-33,Submitted,7,25369,25369,0.0,,neutral
conan-29,LimitsExceeded,30,271216,271216,0.0,,neutral
conan-31,Submitted,12,84016,84016,0.0,,neutral
conan-34,Submitted,10,50248,50248,0.0,,neutral
conan-35,Submitted,10,49020,49020,0.0,,neutral
conan-36,Submitted,11,84180,84180,0.0,,neutral
conan-37,Submitted,30,249343,249343,0.0,,neutral
conan-38,LimitsExceeded,30,217938,217938,0.0,,neutral
conan-40,Submitted,18,71481,71481,0.0,,neutral
conan-39,LimitsExceeded,30,211460,211460,0.0,,neutral
conan-42,LimitsExceeded,30,242251,242251,0.0,,neutral
conan-43,LimitsExceeded,30,199226,199226,0.0,,neutral
conan-41,Submitted,9,56642,56642,0.0,,neutral
conan-45,Submitted,7,16840,16840,0.0,,neutral
conan-46,Submitted,23,108043,108043,0.0,,neutral
conan-44,Submitted,29,186388,186388,0.0,,neutral
conan-47,Submitted,6,24507,24507,0.0,,neutral
django-1,Submitted,8,21601,21601,0.0,,neutral
django-2,Submitted,26,147309,147309,0.0,,neutral
django-0,LimitsExceeded,30,155233,155233,0.0,,neutral
django-3,LimitsExceeded,30,88141,88141,0.0,,neutral
django-4,Submitted,30,127739,127739,0.0,,neutral
django-7,Submitted,6,10197,10197,0.0,,neutral
django-5,Submitted,30,162192,162192,0.0,,neutral
django-6,LimitsExceeded,30,79646,79646,0.0,,neutral
django-10,Submitted,6,18177,18177,0.0,,neutral
django-8,Submitted,30,83997,83997,0.0,,neutral
django-9,Submitted,24,155274,155274,0.0,,neutral
django-11,LimitsExceeded,30,197311,197311,0.0,,neutral
django-12,Submitted,25,151670,151670,0.0,,neutral
django-13,Submitted,30,118348,118348,0.0,,neutral
django-14,LimitsExceeded,30,212193,212193,0.0,,neutral
django-15,LimitsExceeded,30,158975,158975,0.0,,neutral
django-18,Submitted,30,115611,115611,0.0,,neutral
django-16,Submitted,21,96688,96688,0.0,,neutral
django-19,Submitted,12,36057,36057,0.0,,neutral
django-17,Submitted,30,162509,162509,0.0,,neutral
django-21,Submitted,30,104547,104547,0.0,,neutral
django-20,Submitted,30,176964,176964,0.0,,neutral
django-23,Submitted,10,26960,26960,0.0,,neutral
django-24,Submitted,30,131811,131811,0.0,,neutral
django-25,Submitted,25,122836,122836,0.0,,neutral
django-22,Submitted,30,143473,143473,0.0,,neutral
django-26,Submitted,27,148982,148982,0.0,,neutral
django-27,Submitted,23,60233,60233,0.0,,neutral
django-29,Submitted,17,72197,72197,0.0,,neutral
django-28,Submitted,16,40612,40612,0.0,,neutral
django-32,Submitted,22,63138,63138,0.0,,neutral
django-31,Submitted,24,60891,60891,0.0,,neutral
django-35,Submitted,17,24100,24100,0.0,,neutral
django-30,Submitted,30,129670,129670,0.0,,neutral
django-36,LimitsExceeded,30,143591,143591,0.0,,neutral
django-37,LimitsExceeded,30,179555,179555,0.0,,neutral
django-34,Submitted,29,181998,181998,0.0,,neutral
django-33,Submitted,20,48393,48393,0.0,,neutral
django-41,LimitsExceeded,30,125453,125453,0.0,,neutral
django-38,LimitsExceeded,30,166070,166070,0.0,,neutral
django-39,LimitsExceeded,30,195358,195358,0.0,,neutral
django-40,Submitted,27,214422,214422,0.0,,neutral
django-42,Submitted,25,77844,77844,0.0,,neutral
django-43,LimitsExceeded,30,124015,124015,0.0,,neutral
django-45,Submitted,6,15778,15778,0.0,,neutral
django-44,Submitted,6,8614,8614,0.0,,neutral
flask-1,Submitted,6,11802,11802,0.0,,neutral
flask-0,OSError,13,44150,44150,0.0,,neutral
django-47,LimitsExceeded,30,126708,126708,0.0,,neutral
flask-3,Submitted,5,6954,6954,0.0,,neutral
flask-4,Submitted,4,7550,7550,0.0,,neutral
flask-5,Submitted,4,8212,8212,0.0,,neutral
flask-6,Submitted,9,24441,24441,0.0,,neutral
django-46,Submitted,16,49705,49705,0.0,,neutral
flask-7,Submitted,5,6260,6260,0.0,,neutral
flask-9,Submitted,6,12817,12817,0.0,,neutral
flask-2,LimitsExceeded,30,233892,233892,0.0,,neutral
flask-10,Submitted,4,12299,12299,0.0,,neutral
flask-11,Submitted,5,10886,10886,0.0,,neutral
flask-14,Submitted,7,10021,10021,0.0,,neutral
flask-8,Submitted,9,27440,27440,0.0,,neutral
flask-16,Submitted,7,21766,21766,0.0,,neutral
flask-13,Submitted,8,25119,25119,0.0,,neutral
flask-12,Submitted,11,54057,54057,0.0,,neutral
flask-15,Submitted,6,15430,15430,0.0,,neutral
flask-19,Submitted,9,26284,26284,0.0,,neutral
flask-17,Submitted,6,17548,17548,0.0,,neutral
flask-18,Submitted,6,19743,19743,0.0,,neutral
flask-23,Submitted,4,7502,7502,0.0,,neutral
flask-20,Submitted,8,30434,30434,0.0,,neutral
flask-21,Submitted,16,68168,68168,0.0,,neutral
flask-25,Submitted,6,14102,14102,0.0,,neutral
flask-24,Submitted,10,24768,24768,0.0,,neutral
flask-22,Submitted,10,42572,42572,0.0,,neutral
flask-26,Submitted,6,12340,12340,0.0,,neutral
flask-27,Submitted,8,26476,26476,0.0,,neutral
flask-30,Submitted,3,5343,5343,0.0,,neutral
flask-29,Submitted,17,56811,56811,0.0,,neutral
flask-28,Submitted,8,16771,16771,0.0,,neutral
flask-33,Submitted,3,3418,3418,0.0,,neutral
flask-31,Submitted,3,3416,3416,0.0,,neutral
flask-32,Submitted,5,8259,8259,0.0,,neutral
flask-34,Submitted,4,4835,4835,0.0,,neutral
flask-35,Submitted,3,3054,3054,0.0,,neutral
flask-37,Submitted,3,3587,3587,0.0,,neutral
flask-38,Submitted,5,10253,10253,0.0,,neutral
flask-41,Submitted,4,12029,12029,0.0,,neutral
flask-36,Submitted,14,68808,68808,0.0,,neutral
flask-42,Submitted,5,12574,12574,0.0,,neutral
flask-39,Submitted,7,18397,18397,0.0,,neutral
flask-40,Submitted,7,17255,17255,0.0,,neutral
flask-46,Submitted,7,14700,14700,0.0,,neutral
flask-44,Submitted,8,20399,20399,0.0,,neutral
flask-43,Submitted,9,44011,44011,0.0,,neutral
flask-45,Submitted,13,71220,71220,0.0,,neutral
matplotlib-0,Submitted,12,20974,20974,0.0,,neutral
matplotlib-1,Submitted,13,28613,28613,0.0,,neutral
flask-47,Submitted,15,81685,81685,0.0,,neutral
matplotlib-3,Submitted,11,30531,30531,0.0,,neutral
matplotlib-2,Submitted,5,11327,11327,0.0,,neutral
matplotlib-4,Submitted,6,12599,12599,0.0,,neutral
matplotlib-6,Submitted,4,7481,7481,0.0,,neutral
matplotlib-7,Submitted,6,14212,14212,0.0,,neutral
matplotlib-8,Submitted,6,13961,13961,0.0,,neutral
matplotlib-9,Submitted,5,12518,12518,0.0,,neutral
matplotlib-10,ValueError,3,6332,6332,0.0,,neutral
matplotlib-11,Submitted,6,19964,19964,0.0,,neutral
matplotlib-5,LimitsExceeded,30,127987,127987,0.0,,neutral
matplotlib-13,Submitted,11,31911,31911,0.0,,neutral
matplotlib-12,Submitted,9,28368,28368,0.0,,neutral
matplotlib-14,Submitted,5,14442,14442,0.0,,neutral
matplotlib-16,Submitted,7,20755,20755,0.0,,neutral
matplotlib-17,Submitted,13,53511,53511,0.0,,neutral
matplotlib-15,Submitted,8,37736,37736,0.0,,neutral
matplotlib-18,Submitted,7,24198,24198,0.0,,neutral
matplotlib-19,Submitted,5,16629,16629,0.0,,neutral
matplotlib-20,Submitted,19,85652,85652,0.0,,neutral
matplotlib-21,Submitted,21,119529,119529,0.0,,neutral
matplotlib-23,Submitted,10,36790,36790,0.0,,neutral
matplotlib-22,Submitted,6,25297,25297,0.0,,neutral
matplotlib-26,Submitted,5,12831,12831,0.0,,neutral
matplotlib-28,Submitted,4,8136,8136,0.0,,neutral
matplotlib-25,Submitted,11,35680,35680,0.0,,neutral
matplotlib-27,Submitted,6,9775,9775,0.0,,neutral
matplotlib-29,Submitted,5,10347,10347,0.0,,neutral
matplotlib-31,Submitted,5,10780,10780,0.0,,neutral
matplotlib-32,Submitted,4,4533,4533,0.0,,neutral
matplotlib-30,Submitted,3,3868,3868,0.0,,neutral
matplotlib-24,LimitsExceeded,30,201439,201439,0.0,,neutral
matplotlib-33,Submitted,6,7653,7653,0.0,,neutral
matplotlib-34,Submitted,3,3942,3942,0.0,,neutral
matplotlib-35,Submitted,4,3816,3816,0.0,,neutral
matplotlib-37,Submitted,8,28893,28893,0.0,,neutral
matplotlib-36,Submitted,30,175824,175824,0.0,,neutral
matplotlib-38,OSError,8,30130,30130,0.0,,neutral
matplotlib-39,Submitted,9,49355,49355,0.0,,neutral
matplotlib-41,Submitted,9,31257,31257,0.0,,neutral
matplotlib-40,LimitsExceeded,30,231922,231922,0.0,,neutral
matplotlib-43,Submitted,9,51396,51396,0.0,,neutral
matplotlib-44,Submitted,8,15071,15071,0.0,,neutral
matplotlib-42,Submitted,7,18708,18708,0.0,,neutral
matplotlib-46,Submitted,4,8345,8345,0.0,,neutral
matplotlib-45,Submitted,6,16998,16998,0.0,,neutral
pylint-1,Submitted,11,68610,68610,0.0,,neutral
pylint-0,Submitted,5,17973,17973,0.0,,neutral
pylint-2,Submitted,8,29569,29569,0.0,,neutral
pylint-3,Submitted,4,10075,10075,0.0,,neutral
matplotlib-47,Submitted,15,103017,103017,0.0,,neutral
pylint-5,Submitted,4,9091,9091,0.0,,neutral
pylint-6,ValueError,3,6191,6191,0.0,,neutral
pylint-8,Submitted,10,27330,27330,0.0,,neutral
pylint-9,Submitted,6,19257,19257,0.0,,neutral
pylint-4,Submitted,11,61667,61667,0.0,,neutral
pylint-7,Submitted,13,60006,60006,0.0,,neutral
pylint-13,Submitted,11,37760,37760,0.0,,neutral
pylint-11,Submitted,9,38386,38386,0.0,,neutral
pylint-10,Submitted,6,22785,22785,0.0,,neutral
pylint-16,Submitted,5,13637,13637,0.0,,neutral
pylint-12,Submitted,30,253911,253911,0.0,,neutral
pylint-17,Submitted,11,48838,48838,0.0,,neutral
pylint-14,Submitted,10,59195,59195,0.0,,neutral
pylint-15,Submitted,17,148397,148397,0.0,,neutral
pylint-20,Submitted,8,34413,34413,0.0,,neutral
pylint-18,Submitted,13,78026,78026,0.0,,neutral
pylint-19,Submitted,10,35871,35871,0.0,,neutral
pylint-24,Submitted,9,22964,22964,0.0,,neutral
pylint-22,Submitted,4,10016,10016,0.0,,neutral
pylint-23,Submitted,22,118022,118022,0.0,,neutral
pylint-26,Submitted,7,24054,24054,0.0,,neutral
pylint-25,Submitted,8,24792,24792,0.0,,neutral
pylint-21,Submitted,23,340956,340956,0.0,,neutral
pylint-27,Submitted,6,22660,22660,0.0,,neutral
pylint-29,Submitted,5,17148,17148,0.0,,neutral
pylint-28,Submitted,10,68676,68676,0.0,,neutral
pylint-30,Submitted,4,12449,12449,0.0,,neutral
pylint-31,Submitted,6,21604,21604,0.0,,neutral
pylint-35,Submitted,1,873,873,0.0,,neutral
pylint-33,Submitted,15,50961,50961,0.0,,neutral
pylint-32,Submitted,8,35987,35987,0.0,,neutral
pylint-34,Submitted,10,54328,54328,0.0,,neutral
pylint-36,Submitted,10,46311,46311,0.0,,neutral
pylint-38,Submitted,9,21541,21541,0.0,,neutral
pylint-37,Submitted,9,43168,43168,0.0,,neutral
pylint-40,Submitted,7,21077,21077,0.0,,neutral
pylint-39,Submitted,11,63493,63493,0.0,,neutral
pylint-43,Submitted,14,34072,34072,0.0,,neutral
pylint-41,Submitted,16,90738,90738,0.0,,neutral
pylint-45,Submitted,7,20012,20012,0.0,,neutral
pylint-42,Submitted,9,41948,41948,0.0,,neutral
pytest-0,Submitted,9,27956,27956,0.0,,neutral
pylint-46,Submitted,4,12617,12617,0.0,,neutral
pylint-47,Submitted,19,122276,122276,0.0,,neutral
pylint-44,Submitted,15,126053,126053,0.0,,neutral
pytest-1,LimitsExceeded,30,198798,198798,0.0,,neutral
pytest-3,Submitted,14,43718,43718,0.0,,neutral
pytest-4,LimitsExceeded,30,186924,186924,0.0,,neutral
pytest-2,Submitted,9,47576,47576,0.0,,neutral
pytest-6,Submitted,8,35024,35024,0.0,,neutral
pytest-5,Submitted,10,36500,36500,0.0,,neutral
pytest-9,Submitted,8,29349,29349,0.0,,neutral
pytest-8,Submitted,17,106618,106618,0.0,,neutral
pytest-7,Submitted,8,36907,36907,0.0,,neutral
pytest-10,LimitsExceeded,30,218803,218803,0.0,,neutral
pytest-11,Submitted,14,58118,58118,0.0,,neutral
pytest-13,Submitted,3,7596,7596,0.0,,neutral
pytest-12,Submitted,7,28884,28884,0.0,,neutral
pytest-14,Submitted,24,158777,158777,0.0,,neutral
pytest-16,Submitted,7,31583,31583,0.0,,neutral
pytest-15,Submitted,7,35501,35501,0.0,,neutral
pytest-19,Submitted,20,72288,72288,0.0,,neutral
pytest-17,Submitted,6,22688,22688,0.0,,neutral
pytest-18,Submitted,13,50444,50444,0.0,,neutral
pytest-20,Submitted,9,46741,46741,0.0,,neutral
pytest-23,Submitted,25,126013,126013,0.0,,neutral
pytest-22,Submitted,10,44721,44721,0.0,,neutral
pytest-21,Submitted,27,211202,211202,0.0,,neutral
pytest-25,Submitted,7,21410,21410,0.0,,neutral
pytest-24,Submitted,13,75412,75412,0.0,,neutral
pytest-29,Submitted,6,12475,12475,0.0,,neutral
pytest-26,Submitted,14,30929,30929,0.0,,neutral
pytest-27,Submitted,8,28931,28931,0.0,,neutral
pytest-28,Submitted,4,8408,8408,0.0,,neutral
pytest-30,Submitted,4,10605,10605,0.0,,neutral
pytest-33,Submitted,4,8326,8326,0.0,,neutral
pytest-32,Submitted,4,8148,8148,0.0,,neutral
pytest-31,Submitted,7,23415,23415,0.0,,neutral
pytest-35,Submitted,7,43410,43410,0.0,,neutral
pytest-34,Submitted,7,18798,18798,0.0,,neutral
pytest-37,Submitted,8,35908,35908,0.0,,neutral
pytest-40,Submitted,7,19368,19368,0.0,,neutral
pytest-36,Submitted,18,118841,118841,0.0,,neutral
pytest-41,Submitted,8,39427,39427,0.0,,neutral
pytest-38,Submitted,14,49738,49738,0.0,,neutral
pytest-43,Submitted,10,49454,49454,0.0,,neutral
pytest-44,Submitted,15,59605,59605,0.0,,neutral
pytest-39,LimitsExceeded,30,213504,213504,0.0,,neutral
pytest-42,Submitted,30,259770,259770,0.0,,neutral
pytest-45,Submitted,10,31213,31213,0.0,,neutral
pytest-47,Submitted,19,91992,91992,0.0,,neutral
pytest-46,Submitted,7,26179,26179,0.0,,neutral
reflex-0,Submitted,13,62142,62142,0.0,,neutral
reflex-1,Submitted,30,124983,124983,0.0,,neutral
reflex-2,LimitsExceeded,30,176051,176051,0.0,,neutral
reflex-5,Submitted,13,52873,52873,0.0,,neutral
reflex-3,Submitted,25,236642,236642,0.0,,neutral
reflex-6,Submitted,7,19760,19760,0.0,,neutral
reflex-7,Submitted,29,195293,195293,0.0,,neutral
reflex-9,Submitted,7,16976,16976,0.0,,neutral
reflex-4,Submitted,22,178375,178375,0.0,,neutral
reflex-8,Submitted,5,19186,19186,0.0,,neutral
reflex-12,Submitted,10,43437,43437,0.0,,neutral
reflex-11,Submitted,30,132767,132767,0.0,,neutral
reflex-13,Submitted,30,117616,117616,0.0,,neutral
reflex-10,Submitted,30,206106,206106,0.0,,neutral
reflex-14,Submitted,6,17479,17479,0.0,,neutral
reflex-15,LimitsExceeded,30,250435,250435,0.0,,neutral
reflex-18,Submitted,6,22185,22185,0.0,,neutral
reflex-17,Submitted,16,97447,97447,0.0,,neutral
reflex-16,Submitted,29,196361,196361,0.0,,neutral
reflex-20,Submitted,24,119782,119782,0.0,,neutral
reflex-22,Submitted,21,111606,111606,0.0,,neutral
reflex-19,Submitted,13,92934,92934,0.0,,neutral
reflex-23,Submitted,7,21306,21306,0.0,,neutral
reflex-21,Submitted,23,107930,107930,0.0,,neutral
reflex-24,Submitted,8,25418,25418,0.0,,neutral
reflex-25,Submitted,4,10781,10781,0.0,,neutral
reflex-27,Submitted,10,37072,37072,0.0,,neutral
reflex-29,LimitsExceeded,30,189669,189669,0.0,,neutral
reflex-26,Submitted,24,193686,193686,0.0,,neutral
reflex-31,Submitted,4,10961,10961,0.0,,neutral
reflex-33,Submitted,25,121289,121289,0.0,,neutral
reflex-30,LimitsExceeded,30,247468,247468,0.0,,neutral
reflex-28,LimitsExceeded,30,368854,368854,0.0,,neutral
reflex-34,Submitted,8,19406,19406,0.0,,neutral
reflex-32,LimitsExceeded,30,227161,227161,0.0,,neutral
reflex-35,Submitted,29,129386,129386,0.0,,neutral
reflex-37,Submitted,14,57329,57329,0.0,,neutral
reflex-40,Submitted,11,44751,44751,0.0,,neutral
reflex-36,LimitsExceeded,30,224702,224702,0.0,,neutral
reflex-41,Submitted,9,35224,35224,0.0,,neutral
reflex-42,Submitted,5,13668,13668,0.0,,neutral
reflex-38,LimitsExceeded,30,265171,265171,0.0,,neutral
reflex-39,LimitsExceeded,30,180371,180371,0.0,,neutral
reflex-44,Submitted,25,185897,185897,0.0,,neutral
reflex-43,Submitted,11,49616,49616,0.0,,neutral
reflex-46,Submitted,8,39734,39734,0.0,,neutral
requests-0,Submitted,10,19483,19483,0.0,,neutral
reflex-45,LimitsExceeded,30,206895,206895,0.0,,neutral
requests-1,Submitted,4,7146,7146,0.0,,neutral
reflex-47,Submitted,10,37163,37163,0.0,,neutral
requests-2,Submitted,3,3929,3929,0.0,,neutral
requests-4,Submitted,6,14049,14049,0.0,,neutral
requests-5,Submitted,4,11032,11032,0.0,,neutral
requests-6,Submitted,5,8290,8290,0.0,,neutral
requests-8,Submitted,8,26121,26121,0.0,,neutral
requests-7,Submitted,4,6647,6647,0.0,,neutral
requests-10,Submitted,8,16480,16480,0.0,,neutral
requests-3,Submitted,13,70753,70753,0.0,,neutral
requests-11,Submitted,8,24272,24272,0.0,,neutral
requests-9,Submitted,14,43163,43163,0.0,,neutral
requests-12,Submitted,6,22529,22529,0.0,,neutral
requests-13,Submitted,6,13595,13595,0.0,,neutral
requests-16,Submitted,5,14677,14677,0.0,,neutral
requests-14,Submitted,5,13242,13242,0.0,,neutral
requests-15,Submitted,4,7706,7706,0.0,,neutral
requests-18,Submitted,7,15622,15622,0.0,,neutral
requests-20,Submitted,4,8268,8268,0.0,,neutral
requests-21,Submitted,10,33878,33878,0.0,,neutral
requests-17,Submitted,11,39489,39489,0.0,,neutral
requests-22,Submitted,9,31188,31188,0.0,,neutral
requests-19,Submitted,9,38278,38278,0.0,,neutral
requests-23,Submitted,4,7878,7878,0.0,,neutral
requests-24,Submitted,12,40430,40430,0.0,,neutral
requests-28,Submitted,1,849,849,0.0,,neutral
requests-25,Submitted,6,11376,11376,0.0,,neutral
requests-26,Submitted,5,15594,15594,0.0,,neutral
requests-30,Submitted,4,6043,6043,0.0,,neutral
requests-31,Submitted,4,5721,5721,0.0,,neutral
requests-29,Submitted,12,56272,56272,0.0,,neutral
requests-32,Submitted,5,8507,8507,0.0,,neutral
requests-27,Submitted,10,32831,32831,0.0,,neutral
requests-33,Submitted,5,10978,10978,0.0,,neutral
requests-34,Submitted,3,4627,4627,0.0,,neutral
requests-35,Submitted,3,6176,6176,0.0,,neutral
requests-36,Submitted,5,13571,13571,0.0,,neutral
requests-37,Submitted,5,11052,11052,0.0,,neutral
requests-38,Submitted,7,21719,21719,0.0,,neutral
requests-39,Submitted,9,27649,27649,0.0,,neutral
requests-40,Submitted,6,18388,18388,0.0,,neutral
requests-41,Submitted,8,20743,20743,0.0,,neutral
requests-43,Submitted,6,16971,16971,0.0,,neutral
requests-42,Submitted,5,12583,12583,0.0,,neutral
requests-46,Submitted,9,19539,19539,0.0,,neutral
requests-44,Submitted,9,25157,25157,0.0,,neutral
requests-45,Submitted,6,13000,13000,0.0,,neutral
scikit-learn-0,Submitted,5,15012,15012,0.0,,neutral
requests-47,Submitted,10,33513,33513,0.0,,neutral
scikit-learn-3,Submitted,5,13214,13214,0.0,,neutral
scikit-learn-4,Submitted,7,24453,24453,0.0,,neutral
scikit-learn-1,LimitsExceeded,30,209364,209364,0.0,,neutral
scikit-learn-2,Submitted,18,61560,61560,0.0,,neutral
scikit-learn-7,Submitted,8,12827,12827,0.0,,neutral
scikit-learn-8,Submitted,8,14563,14563,0.0,,neutral
scikit-learn-6,Submitted,19,96088,96088,0.0,,neutral
scikit-learn-9,Submitted,11,70917,70917,0.0,,neutral
scikit-learn-5,Submitted,30,161912,161912,0.0,,neutral
scikit-learn-11,Submitted,13,53526,53526,0.0,,neutral
scikit-learn-10,Submitted,18,78046,78046,0.0,,neutral
scikit-learn-14,Submitted,12,36800,36800,0.0,,neutral
scikit-learn-16,Submitted,5,7025,7025,0.0,,neutral
scikit-learn-12,LimitsExceeded,30,169011,169011,0.0,,neutral
scikit-learn-13,Submitted,13,62432,62432,0.0,,neutral
scikit-learn-15,Submitted,7,30028,30028,0.0,,neutral
scikit-learn-19,Submitted,13,49284,49284,0.0,,neutral
scikit-learn-20,Submitted,9,29590,29590,0.0,,neutral
scikit-learn-18,LimitsExceeded,30,88390,88390,0.0,,neutral
scikit-learn-22,Submitted,11,37379,37379,0.0,,neutral
scikit-learn-23,Submitted,5,16936,16936,0.0,,neutral
scikit-learn-17,Submitted,30,150919,150919,0.0,,neutral
scikit-learn-21,Submitted,12,76624,76624,0.0,,neutral
scikit-learn-24,Submitted,26,76121,76121,0.0,,neutral
scikit-learn-27,Submitted,4,4779,4779,0.0,,neutral
scikit-learn-26,Submitted,6,15908,15908,0.0,,neutral
scikit-learn-25,Submitted,29,196323,196323,0.0,,neutral
scikit-learn-29,Submitted,16,29424,29424,0.0,,neutral
scikit-learn-32,Submitted,6,27992,27992,0.0,,neutral
scikit-learn-28,Submitted,8,14729,14729,0.0,,neutral
scikit-learn-30,Submitted,30,137530,137530,0.0,,neutral
scikit-learn-33,Submitted,13,36299,36299,0.0,,neutral
scikit-learn-34,Submitted,7,26438,26438,0.0,,neutral
scikit-learn-36,Submitted,4,9418,9418,0.0,,neutral
scikit-learn-37,Submitted,5,13439,13439,0.0,,neutral
scikit-learn-38,Submitted,3,6917,6917,0.0,,neutral
scikit-learn-35,Submitted,10,38557,38557,0.0,,neutral
scikit-learn-41,Submitted,4,8773,8773,0.0,,neutral
scikit-learn-40,Submitted,8,28400,28400,0.0,,neutral
scikit-learn-39,Submitted,6,13255,13255,0.0,,neutral
scikit-learn-43,Submitted,22,97722,97722,0.0,,neutral
scikit-learn-42,Submitted,29,122790,122790,0.0,,neutral
scikit-learn-44,LimitsExceeded,30,118602,118602,0.0,,neutral
scikit-learn-46,Submitted,17,58524,58524,0.0,,neutral
scikit-learn-45,Submitted,8,32246,32246,0.0,,neutral
scikit-learn-31,LimitsExceeded,30,152352,152352,0.0,,neutral
sphinx-0,Submitted,15,64664,64664,0.0,,neutral
sphinx-1,Submitted,9,32295,32295,0.0,,neutral
sphinx-3,Submitted,6,13568,13568,0.0,,neutral
sphinx-2,Submitted,7,29958,29958,0.0,,neutral
sphinx-6,Submitted,5,10161,10161,0.0,,neutral
sphinx-5,Submitted,9,27599,27599,0.0,,neutral
sphinx-4,Submitted,8,32083,32083,0.0,,neutral
sphinx-7,Submitted,8,24551,24551,0.0,,neutral
scikit-learn-47,Submitted,23,181606,181606,0.0,,neutral
