instance_id,exit_status,steps,trace_tokens,billed_tokens,cost_usd,correct
astropy-47,Submitted,6,6788,6788,0.0,
astropy-46,Submitted,21,52679,52679,0.0,
conan-2,Submitted,11,16240,16240,0.0,
conan-4,Submitted,12,18256,18256,0.0,
conan-1,Submitted,65,326620,326620,0.0,
conan-3,Submitted,74,411570,411570,0.0,
conan-0,Submitted,84,544442,544442,0.0,
conan-8,Submitted,2,2621,2621,0.0,
conan-7,Submitted,67,348031,348031,0.0,
conan-9,Submitted,32,91285,91285,0.0,
conan-6,Submitted,88,576068,576068,0.0,
conan-10,Submitted,9,11257,11257,0.0,
conan-5,Submitted,108,852588,852588,0.0,
conan-11,Submitted,31,81972,81972,0.0,
conan-14,Submitted,22,46170,46170,0.0,
conan-12,Submitted,56,249535,249535,0.0,
conan-16,Submitted,13,18834,18834,0.0,
conan-17,Submitted,13,18269,18269,0.0,
conan-13,Submitted,50,200112,200112,0.0,
conan-15,Submitted,68,351944,351944,0.0,
conan-18,Submitted,9,13923,13923,0.0,
conan-19,Submitted,40,250327,250327,0.0,
conan-20,Submitted,11,16552,16552,0.0,
conan-23,Submitted,33,91677,91677,0.0,
conan-24,Submitted,18,36544,36544,0.0,
conan-26,Submitted,18,33535,33535,0.0,
conan-21,Submitted,92,626965,626965,0.0,
conan-27,Submitted,8,8993,8993,0.0,
conan-28,Submitted,34,96734,96734,0.0,
conan-22,Submitted,117,999061,999061,0.0,
conan-25,Submitted,91,613056,613056,0.0,
conan-32,Submitted,29,74800,74800,0.0,
conan-29,Submitted,75,424003,424003,0.0,
conan-30,Submitted,50,197680,197680,0.0,
conan-31,Submitted,56,247119,247119,0.0,
conan-35,Submitted,26,59743,59743,0.0,
conan-37,Submitted,27,66810,66810,0.0,
conan-34,Submitted,58,273129,273129,0.0,
conan-33,Submitted,118,1013083,1013083,0.0,
conan-38,Submitted,36,105379,105379,0.0,
conan-40,Submitted,6,7072,7072,0.0,
conan-39,Submitted,32,86905,86905,0.0,
conan-36,Submitted,99,726099,726099,0.0,
conan-42,Submitted,19,34469,34469,0.0,
conan-45,Submitted,6,6704,6704,0.0,
conan-41,Submitted,44,230568,230568,0.0,
conan-44,Submitted,23,46335,46335,0.0,
django-0,Submitted,7,7662,7662,0.0,
conan-46,Submitted,24,52645,52645,0.0,
django-1,Submitted,1,1993,1993,0.0,
conan-47,Submitted,30,72399,72399,0.0,
django-2,Submitted,11,16165,16165,0.0,
django-3,Submitted,4,6122,6122,0.0,
conan-43,Submitted,54,422760,422760,0.0,
django-4,Submitted,20,42075,42075,0.0,
django-5,Submitted,3,3221,3221,0.0,
django-6,Submitted,6,6163,6163,0.0,
django-8,Submitted,5,4572,4572,0.0,
django-7,Submitted,15,24741,24741,0.0,
django-10,Submitted,2,1751,1751,0.0,
django-11,Submitted,2,2176,2176,0.0,
django-9,Submitted,17,90171,90171,0.0,
django-14,Submitted,4,4300,4300,0.0,
django-13,Submitted,8,9833,9833,0.0,
django-12,Submitted,12,17165,17165,0.0,
django-15,Submitted,10,12888,12888,0.0,
django-17,Submitted,4,3710,3710,0.0,
django-18,Submitted,4,3551,3551,0.0,
django-16,Submitted,13,18876,18876,0.0,
django-21,Submitted,6,6112,6112,0.0,
django-20,Submitted,19,32580,32580,0.0,
django-19,Submitted,18,34346,34346,0.0,
django-25,Submitted,2,1825,1825,0.0,
django-23,Submitted,8,9318,9318,0.0,
django-22,Submitted,12,15254,15254,0.0,
django-26,Submitted,2,1802,1802,0.0,
django-28,Submitted,3,2542,2542,0.0,
django-24,Submitted,8,10359,10359,0.0,
django-27,Submitted,4,4166,4166,0.0,
django-30,Submitted,4,3618,3618,0.0,
django-29,Submitted,12,15839,15839,0.0,
django-32,Submitted,16,22003,22003,0.0,
django-31,Submitted,17,24870,24870,0.0,
django-35,Submitted,1,632,632,0.0,
django-33,Submitted,15,23673,23673,0.0,
django-34,Submitted,17,29306,29306,0.0,
django-38,Submitted,5,4733,4733,0.0,
django-37,Submitted,2,3233,3233,0.0,
django-40,Submitted,7,6976,6976,0.0,
django-36,Submitted,6,8938,8938,0.0,
django-39,Submitted,12,40232,40232,0.0,
django-42,Submitted,9,10992,10992,0.0,
django-44,Submitted,4,3703,3703,0.0,
django-41,Submitted,10,14997,14997,0.0,
django-43,Submitted,8,21741,21741,0.0,
django-45,Submitted,2,2634,2634,0.0,
django-47,Submitted,5,4596,4596,0.0,
django-46,Submitted,5,6321,6321,0.0,
flask-1,Submitted,8,14625,14625,0.0,
flask-2,Submitted,10,12999,12999,0.0,
flask-4,Submitted,8,10156,10156,0.0,
flask-3,Submitted,19,33516,33516,0.0,
flask-0,Submitted,36,107046,107046,0.0,
flask-7,OSError,19,34582,34582,0.0,
flask-5,Submitted,15,24645,24645,0.0,
flask-6,Submitted,22,46143,46143,0.0,
flask-11,Submitted,1,880,880,0.0,
flask-9,Submitted,10,14635,14635,0.0,
flask-8,Submitted,16,25467,25467,0.0,
flask-12,Submitted,9,10127,10127,0.0,
flask-10,Submitted,15,27572,27572,0.0,
flask-16,Submitted,7,7234,7234,0.0,
flask-15,Submitted,9,10742,10742,0.0,
flask-13,Submitted,26,59836,59836,0.0,
flask-14,Submitted,24,51880,51880,0.0,
flask-17,Submitted,16,27221,27221,0.0,
flask-18,Submitted,14,23565,23565,0.0,
flask-20,Submitted,11,13903,13903,0.0,
flask-19,Submitted,12,21607,21607,0.0,
flask-21,Submitted,8,8338,8338,0.0,
flask-22,Submitted,4,3150,3150,0.0,
flask-26,Submitted,2,1464,1464,0.0,
flask-23,Submitted,8,10960,10960,0.0,
flask-25,Submitted,18,34163,34163,0.0,
flask-24,Submitted,32,86482,86482,0.0,
flask-28,Submitted,6,6198,6198,0.0,
flask-31,Submitted,1,613,613,0.0,
flask-30,Submitted,7,7383,7383,0.0,
flask-29,Submitted,12,18701,18701,0.0,
flask-27,Submitted,26,63563,63563,0.0,
flask-32,Submitted,6,7107,7107,0.0,
flask-33,Submitted,6,5812,5812,0.0,
flask-35,Submitted,5,4058,4058,0.0,
flask-34,Submitted,10,13427,13427,0.0,
flask-37,Submitted,4,3402,3402,0.0,
flask-38,Submitted,6,5579,5579,0.0,
flask-36,Submitted,9,11272,11272,0.0,
flask-39,Submitted,7,7793,7793,0.0,
flask-41,Submitted,9,12646,12646,0.0,
flask-40,Submitted,6,7609,7609,0.0,
flask-44,Submitted,3,3195,3195,0.0,
flask-43,Submitted,19,40030,40030,0.0,
flask-42,Submitted,25,57198,57198,0.0,
flask-46,Submitted,6,6201,6201,0.0,
flask-45,Submitted,7,11423,11423,0.0,
matplotlib-0,Submitted,1,912,912,0.0,
matplotlib-2,Submitted,3,3095,3095,0.0,
matplotlib-1,Submitted,5,5346,5346,0.0,
matplotlib-3,Submitted,4,5558,5558,0.0,
flask-47,Submitted,28,69808,69808,0.0,
matplotlib-6,Submitted,26,60029,60029,0.0,
matplotlib-5,Submitted,20,39451,39451,0.0,
matplotlib-4,Submitted,28,67432,67432,0.0,
matplotlib-7,Submitted,9,11146,11146,0.0,
matplotlib-10,Submitted,6,6082,6082,0.0,
matplotlib-9,Submitted,8,9911,9911,0.0,
matplotlib-11,Submitted,3,3126,3126,0.0,
matplotlib-8,Submitted,16,47739,47739,0.0,
matplotlib-12,Submitted,21,42403,42403,0.0,
matplotlib-13,Submitted,13,20228,20228,0.0,
matplotlib-15,Submitted,9,11246,11246,0.0,
matplotlib-14,Submitted,21,41411,41411,0.0,
matplotlib-18,Submitted,3,3293,3293,0.0,
matplotlib-16,Submitted,7,8354,8354,0.0,
matplotlib-20,Submitted,4,3311,3311,0.0,
matplotlib-19,Submitted,10,14587,14587,0.0,
matplotlib-22,Submitted,2,1703,1703,0.0,
matplotlib-23,Submitted,9,10344,10344,0.0,
matplotlib-17,Submitted,28,70460,70460,0.0,
matplotlib-24,Submitted,5,5265,5265,0.0,
matplotlib-25,Submitted,3,3791,3791,0.0,
matplotlib-26,Submitted,9,11078,11078,0.0,
matplotlib-28,Submitted,3,3085,3085,0.0,
matplotlib-27,Submitted,5,8847,8847,0.0,
matplotlib-21,Submitted,23,50067,50067,0.0,
matplotlib-29,Submitted,1,1064,1064,0.0,
matplotlib-32,Submitted,1,572,572,0.0,
matplotlib-34,Submitted,1,558,558,0.0,
matplotlib-33,Submitted,1,718,718,0.0,
matplotlib-31,Submitted,5,5057,5057,0.0,
matplotlib-30,Submitted,9,16491,16491,0.0,
matplotlib-35,Submitted,15,21887,21887,0.0,
matplotlib-39,Submitted,8,9766,9766,0.0,
matplotlib-37,Submitted,19,33895,33895,0.0,
matplotlib-36,Submitted,18,33137,33137,0.0,
matplotlib-38,Submitted,17,34259,34259,0.0,
matplotlib-42,Submitted,2,3236,3236,0.0,
matplotlib-40,Submitted,10,15028,15028,0.0,
matplotlib-43,Submitted,19,37069,37069,0.0,
matplotlib-45,Submitted,6,11573,11573,0.0,
matplotlib-44,Submitted,22,44345,44345,0.0,
matplotlib-47,Submitted,4,3979,3979,0.0,
matplotlib-41,Submitted,6,12833,12833,0.0,
matplotlib-46,Submitted,12,16812,16812,0.0,
pylint-1,Submitted,2,2030,2030,0.0,
pylint-3,Submitted,9,10980,10980,0.0,
pylint-2,Submitted,9,10472,10472,0.0,
pylint-0,Submitted,11,26804,26804,0.0,
pylint-4,Submitted,1,1395,1395,0.0,
pylint-6,Submitted,7,8147,8147,0.0,
pylint-9,Submitted,5,7029,7029,0.0,
pylint-5,Submitted,15,28094,28094,0.0,
pylint-10,Submitted,18,31552,31552,0.0,
pylint-8,Submitted,9,13333,13333,0.0,
pylint-12,Submitted,6,6042,6042,0.0,
pylint-7,Submitted,14,25472,25472,0.0,
pylint-11,Submitted,27,99541,99541,0.0,
pylint-16,Submitted,3,3350,3350,0.0,
pylint-13,Submitted,17,30537,30537,0.0,
pylint-15,Submitted,15,24753,24753,0.0,
pylint-14,Submitted,36,131439,131439,0.0,
pylint-19,Submitted,12,17037,17037,0.0,
pylint-17,Submitted,17,29035,29035,0.0,
pylint-18,Submitted,10,14028,14028,0.0,
pylint-20,Submitted,10,14016,14016,0.0,
pylint-21,Submitted,10,12739,12739,0.0,
pylint-22,Submitted,7,7625,7625,0.0,
pylint-26,Submitted,6,9761,9761,0.0,
pylint-23,Submitted,21,41341,41341,0.0,
pylint-24,Submitted,9,12618,12618,0.0,
pylint-28,Submitted,2,2078,2078,0.0,
pylint-29,Submitted,2,1446,1446,0.0,
pylint-30,Submitted,1,757,757,0.0,
pylint-32,Submitted,1,574,574,0.0,
pylint-31,Submitted,2,1537,1537,0.0,
pylint-25,Submitted,23,49411,49411,0.0,
pylint-34,Submitted,3,2142,2142,0.0,
pylint-33,Submitted,6,5450,5450,0.0,
pylint-35,Submitted,2,1548,1548,0.0,
pylint-27,Submitted,22,57483,57483,0.0,
pylint-39,Submitted,4,3382,3382,0.0,
pylint-40,Submitted,1,1788,1788,0.0,
pylint-38,Submitted,16,26225,26637,0.0,
pylint-42,Submitted,11,20084,20084,0.0,
pylint-36,Submitted,37,115935,115935,0.0,
pylint-41,Submitted,9,12702,12702,0.0,
pylint-44,Submitted,7,10474,10474,0.0,
pylint-45,Submitted,2,2578,2578,0.0,
pylint-37,Submitted,22,75251,75251,0.0,
pylint-46,Submitted,3,3137,3137,0.0,
pylint-43,Submitted,4,6912,6912,0.0,
pytest-0,Submitted,7,9021,9021,0.0,
pytest-2,Submitted,5,6212,6212,0.0,
pylint-47,Submitted,10,14612,14612,0.0,
pytest-1,Submitted,21,58840,58840,0.0,
pytest-3,Submitted,7,8328,8328,0.0,
pytest-7,Submitted,8,8708,8708,0.0,
pytest-5,Submitted,9,11520,11520,0.0,
pytest-8,Submitted,8,15082,15082,0.0,
pytest-4,Submitted,33,137384,137384,0.0,
pytest-6,Submitted,26,63477,63477,0.0,
pytest-11,Submitted,13,18862,18862,0.0,
pytest-10,Submitted,14,22401,22401,0.0,
pytest-9,Submitted,35,103378,103378,0.0,
pytest-14,Submitted,2,2428,2428,0.0,
pytest-12,Submitted,25,58699,58699,0.0,
pytest-15,Submitted,12,21350,21350,0.0,
pytest-16,Submitted,2,2382,2382,0.0,
pytest-13,Submitted,16,29008,29008,0.0,
pytest-18,Submitted,9,10333,10333,0.0,
pytest-19,Submitted,2,2237,2237,0.0,
pytest-17,Submitted,22,52768,52768,0.0,
pytest-21,Submitted,8,8781,8781,0.0,
pytest-20,Submitted,11,17288,17288,0.0,
pytest-22,Submitted,18,30654,30654,0.0,
pytest-23,Submitted,6,5823,5823,0.0,
pytest-24,Submitted,2,2627,2627,0.0,
pytest-26,Submitted,2,2186,2186,0.0,
pytest-28,Submitted,2,1575,1575,0.0,
pytest-25,Submitted,4,4367,4367,0.0,
pytest-27,Submitted,8,9306,9306,0.0,
pytest-30,Submitted,2,2175,2175,0.0,
pytest-29,Submitted,2,2770,2770,0.0,
pytest-32,Submitted,3,7922,7922,0.0,
pytest-34,Submitted,2,1428,1428,0.0,
pytest-35,Submitted,4,3120,3120,0.0,
pytest-31,Submitted,15,23123,23123,0.0,
pytest-33,Submitted,3,3485,3485,0.0,
pytest-37,Submitted,2,2635,2635,0.0,
pytest-36,Submitted,3,3215,3215,0.0,
pytest-38,Submitted,5,5765,5765,0.0,
pytest-40,Submitted,6,6977,6977,0.0,
pytest-39,Submitted,11,19587,19587,0.0,
pytest-42,Submitted,16,25728,25728,0.0,
pytest-44,Submitted,9,11540,11540,0.0,
pytest-43,Submitted,2,2775,2775,0.0,
pytest-47,Submitted,3,2981,2981,0.0,
pytest-45,Submitted,13,52337,52337,0.0,
pytest-46,Submitted,13,22897,22897,0.0,
pytest-41,Submitted,10,27066,27066,0.0,
reflex-2,Submitted,28,68665,68665,0.0,
reflex-4,Submitted,9,10557,10557,0.0,
reflex-0,Submitted,65,322978,322978,0.0,
reflex-5,Submitted,57,248608,248608,0.0,
reflex-1,Submitted,84,612033,612033,0.0,
reflex-3,LimitsExceeded,120,1048773,1048773,0.0,
reflex-8,Submitted,18,35052,35052,0.0,
reflex-7,Submitted,47,177071,177071,0.0,
reflex-10,Submitted,8,8605,8605,0.0,
reflex-6,LimitsExceeded,120,1045881,1045881,0.0,
reflex-12,Submitted,29,70832,70832,0.0,
reflex-9,Submitted,55,235227,235227,0.0,
reflex-11,Submitted,26,61103,61103,0.0,
reflex-13,Submitted,41,147997,147997,0.0,
reflex-15,Submitted,45,161509,161509,0.0,
reflex-16,Submitted,25,57583,57583,0.0,
reflex-18,Submitted,28,69266,69266,0.0,
reflex-19,Submitted,16,29110,29110,0.0,
reflex-17,Submitted,58,259860,259860,0.0,
reflex-21,Submitted,22,46086,46086,0.0,
reflex-23,Submitted,5,4639,4639,0.0,
reflex-20,Submitted,75,423835,423835,0.0,
reflex-14,Submitted,103,890592,890592,0.0,
reflex-24,Submitted,63,302435,302435,0.0,
reflex-26,Submitted,22,45786,45786,0.0,
reflex-25,Submitted,45,160855,160855,0.0,
reflex-22,Submitted,112,917043,917043,0.0,
reflex-28,Submitted,21,43184,43184,0.0,
reflex-27,Submitted,52,213846,213846,0.0,
reflex-29,LimitsExceeded,120,1046799,1046799,0.0,
reflex-30,LimitsExceeded,120,1048055,1048055,0.0,
reflex-31,LimitsExceeded,120,1046318,1046318,0.0,
reflex-33,Submitted,5,7011,7011,0.0,
reflex-32,LimitsExceeded,120,1045479,1045479,0.0,
reflex-34,Submitted,45,163953,163953,0.0,
reflex-37,Submitted,6,7133,7133,0.0,
reflex-36,Submitted,31,77609,77609,0.0,
reflex-38,Submitted,3,3926,3926,0.0,
reflex-39,Submitted,11,15198,15198,0.0,
reflex-41,Submitted,4,4061,4061,0.0,
reflex-42,Submitted,2,3047,3047,0.0,
reflex-43,Submitted,1,1810,1810,0.0,
reflex-40,Submitted,29,73134,73134,0.0,
reflex-44,Submitted,21,38147,38147,0.0,
reflex-45,Submitted,17,30147,30147,0.0,
requests-0,Submitted,3,2250,2250,0.0,
reflex-46,Submitted,33,98112,98112,0.0,
reflex-47,Submitted,5,4868,4868,0.0,
requests-2,OSError,8,8124,8124,0.0,
reflex-35,LimitsExceeded,120,1046574,1046574,0.0,
requests-1,Submitted,11,14128,14128,0.0,
requests-3,Submitted,8,10488,10488,0.0,
requests-4,Submitted,8,9588,9588,0.0,
requests-6,Submitted,32,85756,85756,0.0,
requests-5,Submitted,34,100561,100561,0.0,
requests-10,Submitted,5,5462,5462,0.0,
requests-8,Submitted,10,14971,14971,0.0,
requests-11,Submitted,1,876,876,0.0,
requests-9,Submitted,21,49690,49690,0.0,
requests-7,Submitted,66,330471,330471,0.0,
requests-12,Submitted,9,11386,11386,0.0,
requests-13,Submitted,14,21682,21682,0.0,
requests-15,Submitted,7,8111,8111,0.0,
requests-16,Submitted,6,6606,6606,0.0,
requests-14,Submitted,19,34733,34733,0.0,
requests-18,Submitted,9,11192,11192,0.0,
requests-21,Submitted,12,24545,24545,0.0,
requests-19,Submitted,15,37456,37456,0.0,
requests-20,OSError,33,91326,91326,0.0,
requests-17,Submitted,40,130514,130514,0.0,
requests-22,Submitted,6,5924,5924,0.0,
requests-24,Submitted,1,871,871,0.0,
requests-25,Submitted,2,2574,2574,0.0,
requests-26,Submitted,3,3862,3862,0.0,
requests-29,Submitted,1,584,584,0.0,
requests-28,Submitted,4,3631,3631,0.0,
requests-30,Submitted,4,3109,3109,0.0,
requests-23,Submitted,18,32896,32896,0.0,
requests-31,Submitted,1,632,632,0.0,
requests-27,Submitted,10,12901,12901,0.0,
requests-34,Submitted,2,1188,1188,0.0,
requests-33,Submitted,2,1652,1652,0.0,
requests-32,Submitted,3,2428,2428,0.0,
requests-35,Submitted,9,12866,12866,0.0,
requests-37,Submitted,3,3334,3334,0.0,
requests-39,Submitted,2,1869,1869,0.0,
requests-41,Submitted,5,4971,4971,0.0,
requests-42,Submitted,2,1631,1631,0.0,
requests-36,Submitted,28,67520,67520,0.0,
requests-40,Submitted,9,11467,11467,0.0,
requests-38,Submitted,30,78373,78373,0.0,
requests-44,Submitted,8,10514,10514,0.0,
requests-45,Submitted,13,19326,19326,0.0,
requests-46,Submitted,1,2254,2254,0.0,
requests-47,Submitted,12,20745,20745,0.0,
requests-43,Submitted,19,44555,44555,0.0,
scikit-learn-0,Submitted,4,5180,5180,0.0,
scikit-learn-2,Submitted,3,3292,3292,0.0,
scikit-learn-3,Submitted,3,3216,3216,0.0,
scikit-learn-1,Submitted,4,7845,7845,0.0,
scikit-learn-5,Submitted,10,12879,12879,0.0,
scikit-learn-6,Submitted,14,27075,27075,0.0,
scikit-learn-7,Submitted,3,3382,3382,0.0,
scikit-learn-8,Submitted,4,3673,3673,0.0,
scikit-learn-9,Submitted,1,1298,1298,0.0,
scikit-learn-4,Submitted,19,41729,41729,0.0,
scikit-learn-10,Submitted,1,1566,1566,0.0,
scikit-learn-12,Submitted,27,86033,86033,0.0,
scikit-learn-13,Submitted,20,39648,39648,0.0,
scikit-learn-14,Submitted,12,19453,19453,0.0,
scikit-learn-11,Submitted,38,120638,120638,0.0,
scikit-learn-16,Submitted,13,20660,20660,0.0,
scikit-learn-18,Submitted,5,5719,5719,0.0,
scikit-learn-15,Submitted,18,34228,34228,0.0,
scikit-learn-17,Submitted,27,67728,67728,0.0,
scikit-learn-20,Submitted,6,7694,7694,0.0,
scikit-learn-19,Submitted,15,23932,23932,0.0,
scikit-learn-22,Submitted,2,2019,2019,0.0,
scikit-learn-21,Submitted,13,18134,18134,0.0,
scikit-learn-24,Submitted,2,2017,2017,0.0,
scikit-learn-27,Submitted,1,671,671,0.0,
scikit-learn-23,Submitted,10,14701,14701,0.0,
scikit-learn-28,Submitted,1,738,738,0.0,
scikit-learn-30,Submitted,2,2086,2086,0.0,
scikit-learn-29,Submitted,10,11382,11382,0.0,
scikit-learn-31,Submitted,2,1634,1634,0.0,
scikit-learn-26,Submitted,18,50348,50348,0.0,
scikit-learn-25,Submitted,10,17222,17222,0.0,
scikit-learn-33,Submitted,4,3694,3694,0.0,
scikit-learn-35,Submitted,4,3240,3240,0.0,
scikit-learn-34,Submitted,3,2967,2967,0.0,
scikit-learn-32,Submitted,5,6444,6444,0.0,
scikit-learn-38,Submitted,8,9211,9211,0.0,
scikit-learn-40,Submitted,4,5633,5633,0.0,
scikit-learn-39,Submitted,5,7388,7388,0.0,
scikit-learn-37,Submitted,5,17262,17262,0.0,
scikit-learn-36,Submitted,19,45912,45912,0.0,
scikit-learn-43,Submitted,2,2221,2221,0.0,
scikit-learn-42,Submitted,2,2469,2469,0.0,
scikit-learn-44,Submitted,3,3260,3260,0.0,
scikit-learn-47,Submitted,5,5646,5646,0.0,
scikit-learn-45,Submitted,10,14542,14542,0.0,
scikit-learn-41,Submitted,5,11449,11449,0.0,
scikit-learn-46,Submitted,13,42959,42959,0.0,
sphinx-1,Submitted,6,7779,7779,0.0,
sphinx-2,Submitted,4,4138,4138,0.0,
sphinx-4,Submitted,8,8077,8077,0.0,
sphinx-0,Submitted,6,8258,8258,0.0,
sphinx-3,Submitted,8,17190,17190,0.0,
sphinx-5,Submitted,10,13290,13290,0.0,
sphinx-7,Submitted,6,5624,5624,0.0,
sphinx-6,Submitted,9,17249,17249,0.0,
sphinx-8,Submitted,12,19873,19873,0.0,
sphinx-10,Submitted,6,7310,7310,0.0,
sphinx-12,Submitted,21,41652,41652,0.0,
sphinx-11,Submitted,41,150110,150110,0.0,
sphinx-14,Submitted,11,14791,14791,0.0,
sphinx-13,Submitted,41,152233,152233,0.0,
sphinx-17,Submitted,6,6722,6722,0.0,
sphinx-16,Submitted,11,15172,15172,0.0,
sphinx-15,Submitted,36,108524,108524,0.0,
sphinx-9,Submitted,77,447392,447392,0.0,
sphinx-19,Submitted,15,27673,27673,0.0,
sphinx-18,Submitted,35,103724,103724,0.0,
sphinx-22,Submitted,11,15457,15457,0.0,
sphinx-23,Submitted,4,4392,4392,0.0,
sphinx-24,Submitted,17,38231,38231,0.0,
sphinx-25,Submitted,15,26645,26645,0.0,
sphinx-20,Submitted,68,351582,351582,0.0,
sphinx-21,Submitted,67,340682,340682,0.0,
sphinx-26,Submitted,14,20461,20461,0.0,
sphinx-29,Submitted,8,10546,10546,0.0,
sphinx-30,Submitted,3,3623,3623,0.0,
sphinx-27,Submitted,14,23504,23504,0.0,
sphinx-31,Submitted,4,4093,4093,0.0,
sphinx-32,Submitted,1,1163,1163,0.0,
sphinx-28,Submitted,9,13291,13291,0.0,
sphinx-35,Submitted,2,1735,1735,0.0,
sphinx-33,Submitted,3,3202,3202,0.0,
sphinx-34,Submitted,11,23532,23532,0.0,
sphinx-38,Submitted,1,1614,1614,0.0,
sphinx-37,Submitted,23,59048,59048,0.0,
sphinx-40,Submitted,3,4297,4297,0.0,
sphinx-39,Submitted,7,15150,15150,0.0,
sphinx-41,Submitted,2,1979,1979,0.0,
sphinx-44,OSError,8,8920,8920,0.0,
sphinx-43,Submitted,13,19231,19231,0.0,
sphinx-42,Submitted,16,26999,26999,0.0,
sphinx-36,Submitted,35,133919,133919,0.0,
sphinx-46,Submitted,17,28866,28866,0.0,
sphinx-45,Submitted,24,52689,52689,0.0,
sqlfluff-0,Submitted,20,38867,38867,0.0,
sqlfluff-2,Submitted,16,67571,67571,0.0,
sqlfluff-1,Submitted,25,54327,54327,0.0,
sqlfluff-4,Submitted,8,9573,9573,0.0,
sphinx-47,Submitted,15,30610,30610,0.0,
sqlfluff-5,Submitted,25,57725,57725,0.0,
sqlfluff-6,Submitted,13,23739,23739,0.0,
sqlfluff-7,Submitted,18,32292,32292,0.0,
sqlfluff-3,Submitted,30,92875,92875,0.0,
sqlfluff-8,Submitted,8,9298,9298,0.0,
sqlfluff-10,Submitted,3,2829,2829,0.0,
sqlfluff-9,Submitted,2,2704,2704,0.0,
sqlfluff-13,Submitted,3,2709,2709,0.0,
sqlfluff-15,Submitted,22,44140,44140,0.0,
sqlfluff-12,Submitted,31,95679,95679,0.0,
sqlfluff-14,Submitted,30,100832,100832,0.0,
sqlfluff-17,Submitted,10,13457,13457,0.0,
sqlfluff-16,Submitted,23,50272,50272,0.0,
sqlfluff-11,Submitted,66,339016,339016,0.0,
sqlfluff-18,Submitted,19,34181,34181,0.0,
sqlfluff-22,Submitted,8,8522,8522,0.0,
sqlfluff-19,Submitted,17,39587,39587,0.0,
sqlfluff-21,Submitted,17,29611,29611,0.0,
sqlfluff-24,Submitted,5,4908,4908,0.0,
sqlfluff-25,Submitted,5,5292,5292,0.0,
sqlfluff-20,Submitted,50,195464,195464,0.0,
sqlfluff-28,Submitted,1,620,620,0.0,
sqlfluff-29,Submitted,5,4220,4220,0.0,
sqlfluff-30,Submitted,7,6665,6665,0.0,
sqlfluff-27,Submitted,13,19581,19581,0.0,
sqlfluff-23,Submitted,34,97504,97504,0.0,
sqlfluff-32,Submitted,5,5513,5513,0.0,
sqlfluff-34,Submitted,2,1683,1683,0.0,
sqlfluff-33,Submitted,6,5731,5731,0.0,
sqlfluff-26,Submitted,16,31708,31708,0.0,
sqlfluff-31,Submitted,22,45956,45956,0.0,
sqlfluff-35,Submitted,9,10271,10271,0.0,
sqlfluff-36,Submitted,5,5500,5500,0.0,
sqlfluff-37,Submitted,6,6661,6661,0.0,
sqlfluff-40,OSError,3,2102,2102,0.0,
sqlfluff-41,Submitted,4,4082,4082,0.0,
sqlfluff-39,Submitted,18,31303,31303,0.0,
sqlfluff-43,Submitted,4,4152,4152,0.0,
sqlfluff-42,Submitted,12,17290,17290,0.0,
sqlfluff-38,Submitted,39,125020,125020,0.0,
